t_n73	t_n74	t_n75	t_n76	t_n77	t_n78	t_n79	t_n80	t_n81	t_n82	t_n83	t_n84	t_n85	t_n86	t_n87	t_n88	t_n89	t_n90	t_n91	t_n92	t_n93	t_n94	t_n95	t_n96	t_n97	t_n98	t_n99	t_n100	t_n101	t_n102	t_n103	t_n104	t_n105	t_n106	t_n107	t_n108	t_n109	t_n110	t_n111	t_n112	t_n113	t_n114	t_n115	t_n116	t_n117	t_n118	t_n119	t_n120	t_n121	t_n122	t_n123	t_n124	t_n125	t_n126	t_n127	t_n128	t_n129	t_n130	t_n131	t_n132	t_n133	t_n134	t_n135	t_n136	t_n137	t_n138	t_n139	t_n140	t_n141	t_n142	t_n143
run1	1.6434471	1.2445972	0.4294143	0.3428838	0.7914034	0.7780584	0.5882539	0.6399612	0.5420086	0.7460821	0.6963064	0.5714246	0.6786832	0.5591196	0.5515768	0.4939754	0.159268	0.063913	0.6725106	0.5584044	0.6636853	0.4778306	0.117356	0.056894	0.3964854	0.3264436	0.6973863	0.665235	0.4615878	0.6088925	0.3994934	0.298807	0.3407317	0.0750492	0.3018179	0.5990835	0.5479461	0.4393731	0.337679	0.1684586	0.1325286	0.0858412	0.1242664	0.0869539	0.0416822	0.0211842	0.009866	0.6886137	0.6448337	0.4927216	0.2953245	0.6073279	0.3667235	0.130271	0.1247671	0.1133442	0.2706335	0.1570702	0.1155669	0.0869502	0.0733414	0.0612196	0.0467027	0.0340339	0.1114383	0.0317458	0.199848	0.1767145	0.0970563	0.0787865	0.0311398
run2	1.6415463	1.2556649	0.4369776	0.3491527	0.7936931	0.780025	0.5869499	0.6391356	0.5391474	0.7474601	0.6964604	0.5715044	0.6787953	0.5587555	0.5513812	0.4940453	0.1591658	0.0637049	0.6726002	0.5607419	0.6637306	0.4854042	0.1190011	0.0576811	0.4040599	0.3331614	0.6975995	0.6656084	0.4623024	0.6090043	0.398001	0.29781	0.339553	0.0750167	0.3010522	0.598897	0.5467923	0.4375871	0.3361768	0.1658166	0.1299917	0.0836583	0.1218316	0.0849682	0.0409542	0.0208454	0.0097076	0.6890023	0.645782	0.4898259	0.2909226	0.6086215	0.3693088	0.1371563	0.1313699	0.1195233	0.2724894	0.1577173	0.1161619	0.0876664	0.074152	0.061727	0.0471679	0.0343388	0.1119421	0.0319369	0.2001505	0.1767987	0.0973107	0.0788669	0.031114
run3	1.6462664	1.2544147	0.4374781	0.3493551	0.7926609	0.7793505	0.5888475	0.6381541	0.5379619	0.7484191	0.6994423	0.5738286	0.6820177	0.5594024	0.5519599	0.4939761	0.1586573	0.063652	0.6758898	0.5614026	0.667078	0.4887537	0.1185814	0.0574324	0.4081797	0.3367041	0.6994621	0.6672084	0.4626487	0.610607	0.3956221	0.2953012	0.3370954	0.0746488	0.2979324	0.6006802	0.5496023	0.4420397	0.3417649	0.1672301	0.131167	0.0839299	0.1228568	0.0846784	0.0407545	0.0208675	0.0097329	0.6906787	0.6464806	0.4940321	0.2974936	0.6095043	0.3702809	0.1453112	0.1393633	0.1266079	0.2749577	0.1597793	0.1175118	0.088334	0.0746184	0.0621965	0.0475945	0.0347019	0.113542	0.0322407	0.2024423	0.1789951	0.098238	0.0797217	0.0313326
run4	1.6457535	1.2517312	0.4330313	0.3453996	0.7935893	0.7800833	0.5876679	0.6396362	0.5401621	0.7477678	0.6964832	0.5688234	0.6782979	0.5578755	0.5505946	0.4935592	0.1585479	0.0632626	0.6718978	0.5566754	0.6627381	0.4750002	0.1158944	0.0559536	0.3937372	0.3229543	0.6975807	0.6648911	0.4625018	0.607486	0.3994066	0.2987849	0.3411343	0.0751105	0.3019568	0.5976651	0.5467752	0.4396854	0.3374488	0.1630752	0.1282372	0.0826535	0.1202383	0.0840562	0.0405113	0.0206339	0.0096037	0.6887494	0.6437709	0.4942927	0.2930155	0.6070957	0.3639297	0.1243815	0.1191564	0.1082916	0.2682523	0.1553285	0.1144606	0.0860934	0.0727957	0.0607052	0.0463867	0.033843	0.1106716	0.0315462	0.1978285	0.1749081	0.0963253	0.0782589	0.0309288
run5	1.6444937	1.2569335	0.4373262	0.3486899	0.7932635	0.7795711	0.5857649	0.6397864	0.5402935	0.7484633	0.6994178	0.5725412	0.6814694	0.5592804	0.5518773	0.4938154	0.1586472	0.0633973	0.6752396	0.5606725	0.6662353	0.4852536	0.1188421	0.0576931	0.4043253	0.3329048	0.7008013	0.6683358	0.4621097	0.610232	0.404418	0.3028409	0.3452146	0.0759502	0.3057758	0.599929	0.5468543	0.433879	0.3323615	0.165614	0.1303748	0.0839666	0.1221701	0.0841162	0.0401423	0.0204668	0.0094956	0.6920498	0.6480385	0.4915102	0.2950818	0.6103334	0.3713612	0.1417148	0.135822	0.1235227	0.2757465	0.1597715	0.1175005	0.0883118	0.0745639	0.0621529	0.0474175	0.0345302	0.113229	0.0321474	0.2026472	0.1790477	0.0973249	0.0789789	0.031129
run6	1.6391513	1.2491532	0.435985	0.3481709	0.7919602	0.7784143	0.5892026	0.6359365	0.5378752	0.7466718	0.6962355	0.5714713	0.6780461	0.5581804	0.5508193	0.4932505	0.1589862	0.0634864	0.671702	0.5608641	0.6628124	0.4829507	0.119261	0.0577442	0.4011712	0.3301439	0.6970737	0.6640401	0.4619624	0.6063632	0.3956449	0.2969817	0.3380748	0.0750663	0.2996602	0.5960587	0.5446364	0.4363442	0.3364324	0.167935	0.1320151	0.0851935	0.1237609	0.0859395	0.041322	0.0211115	0.0098268	0.6880097	0.643449	0.490328	0.2918916	0.6069857	0.3705225	0.1441402	0.1380405	0.1254649	0.2748809	0.1602908	0.1179957	0.088781	0.0749443	0.0623901	0.0475034	0.0345959	0.1138315	0.0321581	0.2021788	0.1787252	0.0979484	0.079371	0.0312841
run7	1.6445347	1.2522905	0.4402458	0.3515158	0.7995647	0.7857544	0.5852745	0.6387305	0.5390523	0.753624	0.7033027	0.5745418	0.6852423	0.5601996	0.5527155	0.4944645	0.1590541	0.0641276	0.678862	0.5622935	0.6698356	0.4832063	0.1169729	0.0567757	0.403401	0.3326814	0.7030807	0.6701801	0.4624045	0.611545	0.400342	0.3009734	0.3427261	0.0753097	0.3035522	0.601274	0.548955	0.4412561	0.3411631	0.1685104	0.1325846	0.085532	0.1243739	0.0856495	0.0411369	0.020932	0.0097582	0.6941979	0.648712	0.4934792	0.2924645	0.6099523	0.3562565	0.1364423	0.1307527	0.1188676	0.2620368	0.1543209	0.1141156	0.0862345	0.0729004	0.0607935	0.0463392	0.0337931	0.1100372	0.0313877	0.1928918	0.1705133	0.0943989	0.0767424	0.0303029
run8	1.6531354	1.25603	0.4311923	0.3436048	0.7933765	0.7797223	0.5869841	0.6380034	0.5382286	0.7475308	0.6967286	0.5711465	0.6792187	0.5575537	0.5502567	0.4930828	0.158736	0.063646	0.6729374	0.5592843	0.6639395	0.4830445	0.1177994	0.0570557	0.4023513	0.3313714	0.6987801	0.6668851	0.4628587	0.6102688	0.4018821	0.3010091	0.3432435	0.0753441	0.3042183	0.6004282	0.5497384	0.4433403	0.3444998	0.1702222	0.1334184	0.0863401	0.1250441	0.0867577	0.0414617	0.0211152	0.0098406	0.6900964	0.6471875	0.4959232	0.301213	0.6111139	0.3765158	0.1499657	0.1437127	0.130521	0.2794878	0.1623076	0.1197102	0.0901236	0.0760519	0.0634238	0.0482073	0.0350876	0.1151952	0.0325589	0.2049214	0.1807639	0.0982946	0.0798238	0.0313487
run9	1.6434625	1.2456653	0.4429466	0.3545733	0.7940496	0.7807362	0.5880635	0.6385664	0.5393122	0.7496888	0.70003	0.5735956	0.6821702	0.5588143	0.5513042	0.4932661	0.1587465	0.0633984	0.6760093	0.5602128	0.6670873	0.4850817	0.1177124	0.0570477	0.4031896	0.3313151	0.7014426	0.6687895	0.4618485	0.6112362	0.403292	0.3029294	0.3445677	0.0755086	0.3050816	0.6013156	0.549029	0.4388971	0.3389071	0.1668708	0.1307419	0.0842906	0.1225271	0.0844632	0.0406034	0.0207539	0.0096863	0.6926993	0.6476799	0.4945387	0.2941569	0.6103434	0.3741918	0.1455728	0.1394647	0.1268586	0.2787217	0.1623193	0.1191756	0.0896367	0.0756944	0.0630298	0.0480456	0.0349765	0.1153527	0.0326114	0.2040537	0.1806067	0.0983719	0.0797695	0.0314386
