Taxon	Len_aln	Num_gaps	Missing_taxon	perc_missdat
acomys_cahirinus	3694	95	N	2.57173795343801
acomys_chudeaui	3694	3330	N	90.1461829994586
acomys_cilicicus	3694	3314	N	89.713048186248
acomys_dimidiatus	3694	3314	N	89.713048186248
acomys_ignitus	3694	3087	N	83.5679480238224
acomys_johannis	3694	3315	N	89.7401191120736
acomys_minous	3694	3314	N	89.713048186248
acomys_nesiotes	3694	3314	N	89.713048186248
acomys_ngurui	3694	3314	N	89.713048186248
acomys_percivali	3694	3314	N	89.713048186248
acomys_russatus	3694	3315	N	89.7401191120736
acomys_spinosissimus	3694	3314	N	89.713048186248
acomys_wilsoni	3694	3087	N	83.5679480238224
allactaga_balikunica	3694	3322	N	89.9296155928533
allactaga_bullata	3694	3322	N	89.9296155928533
allactaga_elater	3694	3315	N	89.7401191120736
allactaga_euphratica	3694	3327	N	90.0649702219816
allactaga_firouzi	3694	3396	N	91.9328641039524
allactaga_hotsoni	3694	3395	N	91.9057931781267
allactaga_major	3694	3694	Y	100
allactaga_sibirica	3694	3319	N	89.8484028153763
allactaga_toussi	3694	3394	N	91.878722252301
allactaga_williamsi	3694	3327	N	90.0649702219816
allactodipus_bobrinskii	3694	3322	N	89.9296155928533
allocricetulus_eversmanni	3694	440	N	11.9112073632918
alticola_albicaudus	3694	3314	N	89.713048186248
alticola_argentatus	3694	3314	N	89.713048186248
alticola_barakshin	3694	3314	N	89.713048186248
alticola_lemminus	3694	3314	N	89.713048186248
alticola_macrotis	3694	3314	N	89.713048186248
alticola_macrotis_vinogradovi~	3694	3314	N	89.713048186248
alticola_montosa	3694	3327	N	90.0649702219816
alticola_olchonensis	3694	3694	Y	100
alticola_semicanus	3694	3315	N	89.7401191120736
alticola_strelzowi	3694	3315	N	89.7401191120736
alticola_strelzowi_desertorum	3694	3407	N	92.2306442880347
alticola_tuvinicus	3694	3694	Y	100
anomalurus	3694	96	N	2.59880887926367
arvicola_amphibius	3694	3314	N	89.713048186248
arvicola_sapidus	3694	3315	N	89.7401191120736
arvicola_scherman	3694	3318	N	89.8213318895506
baiomys_musculus	3694	3313	N	89.6859772604223
baiomys_taylori	3694	3316	N	89.7671900378993
beamys_hindei	3694	3314	N	89.713048186248
blanfordimys_afghanus	3694	3316	N	89.7671900378993
blanfordimys_bucharensis	3694	3314	N	89.713048186248
brachytarsomys_albicauda	3694	3315	N	89.7401191120736
brachyuromys_betsileoensis	3694	3314	N	89.713048186248
brachyuromys_ramirohitra	3694	3314	N	89.713048186248
calomyscus_bailwardi	3694	3313	N	89.6859772604223
calomyscus_baluchi	3694	3313	N	89.6859772604223
calomyscus_hotsoni	3694	3313	N	89.6859772604223
cannomys_badius	3694	3694	Y	100
cardiocranius_paradoxus	3694	3322	N	89.9296155928533
