Taxon	Len_aln	Num_gaps	Missing_taxon	perc_missdat
allenopithecus_nigroviridis	7260	46	N	0.633608815426997
allocebus_trichotis	7260	5584	N	76.9146005509642
alouatta_belzebul	7260	6050	N	83.3333333333333
alouatta_caraya	7260	72	N	0.991735537190083
alouatta_guariba	7260	6132	N	84.4628099173554
alouatta_palliata	7260	6366	N	87.6859504132231
alouatta_palliata_aequatorialis	7260	6808	N	93.7741046831956
alouatta_palliata_coibensis	7260	6808	N	93.7741046831956
alouatta_palliata_mexicana	7260	6808	N	93.7741046831956
alouatta_palliata_trabeata	7260	6808	N	93.7741046831956
alouatta_pigra	7260	6808	N	93.7741046831956
alouatta_sara	7260	6050	N	83.3333333333333
alouatta_seniculus	7260	62	N	0.853994490358127
alouatta_macconnelli	7260	6050	N	83.3333333333333
alouatta_stramineus	7260	6590	N	90.771349862259
anathana_ellioti	7260	7260	Y	100
aotus_azarai	7260	60	N	0.826446280991736
aotus_azarai_boliviensis	7260	5004	N	68.9256198347107
aotus_azarai_infulatus	7260	588	N	8.09917355371901
aotus_brumbacki	7260	6894	N	94.9586776859504
aotus_griseimembra	7260	5004	N	68.9256198347107
aotus_lemurinus	7260	70	N	0.964187327823691
aotus_nancymaae	7260	62	N	0.853994490358127
aotus_nigriceps	7260	5004	N	68.9256198347107
aotus_trivirgatus	7260	594	N	8.18181818181818
aotus_vociferans	7260	5004	N	68.9256198347107
arctocebus_aureus	7260	7260	Y	100
arctocebus_calabarensis	7260	6502	N	89.5592286501377
ateles_belzebuth	7260	72	N	0.991735537190083
ateles_belzebuth_chamek	7260	4838	N	66.6391184573003
ateles_belzebuth_marginatus	7260	6798	N	93.6363636363636
ateles_fusciceps	7260	4848	N	66.7768595041322
ateles_fusciceps_robustus	7260	6502	N	89.5592286501377
ateles_fusciceps_rufiventris	7260	6124	N	84.3526170798898
ateles_geoffroyi	7260	4276	N	58.8980716253444
ateles_geoffroyi_frontatus	7260	6502	N	89.5592286501377
