Taxon	Len_aln	Num_gaps	Missing_taxon	perc_missdat
ametrida_centurio	117248	116570	N	99.4217385371179
anoura_caudifer	117248	115892	N	98.8434770742358
anoura_cultrata	117248	116863	N	99.6716361899563
anoura_geoffroyi	117248	114401	N	97.5718135917031
anoura_latidens	117248	116684	N	99.5189683406114
antrozous_dubiaquercus	117248	116564	N	99.4166211790393
antrozous_pallidus	117248	114290	N	97.4771424672489
ardops_nichollsi	117248	116796	N	99.6144923580786
arielulus_aureocollaris	117248	116509	N	99.3697120633188
arielulus_cuprosus	117248	117041	N	99.8234511462882
ariteus_flavescens	117248	116571	N	99.422591430131
artibeus_amplus	117248	117248	Y	100
artibeus_anderseni	117248	117071	N	99.8490379366812
artibeus_aztecus	117248	117248	Y	100
artibeus_bogotensis	117248	117248	Y	100
artibeus_cinereus	117248	116392	N	99.269923580786
artibeus_concolor	117248	116393	N	99.2707764737991
artibeus_fimbriatus	117248	116590	N	99.4387963973799
artibeus_fraterculus	117248	116685	N	99.5198212336245
artibeus_glaucus	117248	116688	N	99.5223799126638
artibeus_gnomus	117248	116690	N	99.52408569869
artibeus_watsoni	117248	116686	N	99.5206741266376
enchisthenes_hartii	117248	116392	N	99.269923580786
artibeus_hirsutus	117248	116795	N	99.6136394650655
artibeus_inopinatus	117248	117248	Y	100
artibeus_intermedius	117248	116320	N	99.2085152838428
artibeus_jamaicensis	117248	109795	N	93.6433883733624
artibeus_jamaicensis_aequatorialis	117248	117248	Y	100
artibeus_jamaicensis_parvipes	117248	117248	Y	100
artibeus_jamaicensis_paulus	117248	117248	Y	100
artibeus_jamaicensis_richardsoni	117248	117248	Y	100
artibeus_jamaicensis_triomylus	117248	117248	Y	100
artibeus_jamaicensis_yucatanicus	117248	117248	Y	100
artibeus_lituratus	117248	112602	N	96.0374590611354
artibeus_obscurus	117248	117072	N	99.8498908296943
artibeus_phaeotis	117248	116698	N	99.5309088427948
artibeus_planirostris	117248	116947	N	99.7432792030568
artibeus_planirostris_fallax	117248	117248	Y	100
artibeus_planirostris_grenadensis	117248	117248	Y	100
artibeus_planirostris_hercules	117248	117248	Y	100
artibeus_planirostris_trinitatis	117248	117248	Y	100
artibeus_schwartzi	117248	117248	Y	100
artibeus_toltecus	117248	117248	Y	100
balantiopteryx_infusca	117248	117248	Y	100
balantiopteryx_io	117248	117248	Y	100
balantiopteryx_plicata	117248	117248	Y	100
barbastella_barbastellus	117248	116541	N	99.397004639738
barbastella_beijingensis	117248	116695	N	99.5283501637555
barbastella_leucomelas	117248	117248	Y	100
brachyphylla_cavernarum	117248	116391	N	99.2690706877729
brachyphylla_nana	117248	115552	N	98.5534934497817
brachyphylla_pumila	117248	117248	Y	100
carollia_benkeithi	117248	117248	Y	100
carollia_brevicauda	117248	116080	N	99.0038209606987
carollia_castanea	117248	115895	N	98.8460357532751
carollia_manu	117248	116649	N	99.4891170851528
carollia_perspicillata	117248	114579	N	97.7236285480349
carollia_sowelli	117248	116713	N	99.5437022379913
carollia_subrufa	117248	117248	Y	100
centronycteris_centralis	117248	117248	Y	100
centronycteris_maximiliani	117248	117248	Y	100
centurio_senex	117248	115568	N	98.5671397379913
centurio_senex_greenhalli	117248	117248	Y	100
chaerephon_atsinanana	117248	116828	N	99.6417849344978
chaerephon_jobimena	117248	116830	N	99.643490720524
chaerephon_leucogaster	117248	116828	N	99.6417849344978
chaerephon_plicatus	117248	113226	N	96.56966430131
chaerephon_pumilus	117248	116537	N	99.3935930676856
chaerephon_pumilus_s_l_tn_2014	117248	117248	Y	100
chaerephon_pusillus	117248	116832	N	99.6451965065502
chalinolobus_gouldii	117248	116512	N	99.3722707423581
chalinolobus_morio	117248	116545	N	99.4004162117904
chalinolobus_nigrogriseus	117248	117248	Y	100
chalinolobus_tuberculatus	117248	117248	Y	100
cheiromeles	117248	116922	N	99.7219568777293
chilonatalus_micropus	117248	116482	N	99.3466839519651
chilonatalus_tumidifrons	117248	116796	N	99.6144923580786
chiroderma_doriae	117248	116687	N	99.5215270196506
chiroderma_improvisum	117248	116684	N	99.5189683406114
chiroderma_salvini	117248	116686	N	99.5206741266376
chiroderma_trinitatum	117248	117090	N	99.8652429039301
chiroderma_villosum	117248	116642	N	99.4831468340611
choeroniscus	117248	116393	N	99.2707764737991
choeronycteris_mexicana	117248	116796	N	99.6144923580786
chrotopterus_auritus	117248	115730	N	98.7053084061135
cistugo_lesueuri	117248	117248	Y	100
cistugo_seabrae	117248	116547	N	99.4021219978166
coleura_afra	117248	117017	N	99.8029817139738
coleura_kibomalandy	117248	117248	Y	100
coleura_seychellensis	117248	117248	Y	100
cormura_brevirostris	117248	116733	N	99.5607600982533
corynorhinus_mexicanus	117248	116540	N	99.3961517467249
corynorhinus_townsendii	117248	116481	N	99.345831058952
corynorhinus_townsendii_australis	117248	117248	Y	100
cynomops	117248	116902	N	99.7048990174673
cyttarops_alecto	117248	117248	Y	100
artibeus_rava	117248	117248	Y	100
desmodus_rotundus	117248	112238	N	95.7270060043668
diaemus_youngi	117248	116393	N	99.2707764737991
diclidurus_albus	117248	116796	N	99.6144923580786
diclidurus_ingens	117248	117248	Y	100
diclidurus_isabellus	117248	117248	Y	100
diclidurus_scutatus	117248	117248	Y	100
diphylla_ecaudata	117248	116617	N	99.4618245087336
ectophylla_alba	117248	116391	N	99.2690706877729
emballonura_alecto	117248	117017	N	99.8029817139738
paremballonura_atrata	117248	114561	N	97.7082764737991
emballonura_beccarii	117248	117248	Y	100
emballonura_dianae	117248	117017	N	99.8029817139738
emballonura_monticola	117248	117017	N	99.8029817139738
emballonura_raffrayana	117248	116303	N	99.1940161026201
emballonura_semicaudata	117248	117017	N	99.8029817139738
paremballonura_tiavato	117248	117017	N	99.8029817139738
eptesicus_bobrinskoi	117248	117248	Y	100
eptesicus_bottae	117248	116859	N	99.6682246179039
eptesicus_brasiliensis	117248	116510	N	99.3705649563319
eptesicus_diminutus	117248	116545	N	99.4004162117904
eptesicus_furinalis	117248	116496	N	99.3586244541485
eptesicus_fuscus	117248	115364	N	98.3931495633188
eptesicus_gobiensis	117248	117248	Y	100
eptesicus_hottentotus	117248	116540	N	99.3961517467249
eptesicus_isabellinus_boscai	117248	116898	N	99.7014874454148
eptesicus_isabellinus_isabellinus	117248	116899	N	99.7023403384279
eptesicus_nilssonii	117248	116440	N	99.3108624454148
vespadelus_regulus	117248	116512	N	99.3722707423581
vespadelus_darlingtoni	117248	117248	Y	100
eptesicus_serotinus_andersoni	117248	116900	N	99.703193231441
eptesicus_serotinus_mirza	117248	116901	N	99.7040461244542
eptesicus_serotinus_pachyomus	117248	116950	N	99.7458378820961
eptesicus_serotinus_pallens	117248	116899	N	99.7023403384279
eptesicus_serotinus_turcomanus	117248	116898	N	99.7014874454148
vespadelus_vulturnus	117248	116838	N	99.6503138646288
erophylla_bombifrons	117248	117009	N	99.796158569869
erophylla_sezekorni	117248	115143	N	98.2046602074236
euderma_maculatum	117248	116540	N	99.3961517467249
eudiscopus_denticulus	117248	117248	Y	100
eumops_auripendulus	117248	115610	N	98.6029612445415
eumops_bonariensis	117248	117248	Y	100
eumops_dabbenei	117248	117248	Y	100
eumops_ferox	117248	116904	N	99.7066048034934
eumops_glaucinus	117248	117248	Y	100
eumops_floridanus	117248	117248	Y	100
eumops_hansae	117248	116902	N	99.7048990174673
eumops_maurus	117248	117248	Y	100
eumops_patagonicus	117248	116902	N	99.7048990174673
eumops_perotis	117248	116877	N	99.6835766921397
eumops_underwoodi	117248	117248	Y	100
eumops_wilsoni	117248	117248	Y	100
falsistrellus_petersi	117248	116999	N	99.787629639738
furipterus_horrens	117248	113418	N	96.7334197598253
glauconycteris_argentata	117248	116509	N	99.3697120633188
glauconycteris_beatrix	117248	116517	N	99.3765352074236
glauconycteris_egeria	117248	116514	N	99.3739765283843
glauconycteris_poensis	117248	117248	Y	100
glauconycteris_variegata	117248	116148	N	99.0618176855895
glischropus_aquilus	117248	117248	Y	100
glischropus_bucephalus	117248	117248	Y	100
glischropus_tylopus	117248	117001	N	99.7893354257642
glossophaga_commissarisi	117248	116686	N	99.5206741266376
glossophaga_leachii	117248	116846	N	99.6571370087336
glossophaga_longirostris	117248	116678	N	99.5138509825327
glossophaga_morenoi	117248	117248	Y	100
glossophaga_soricina	117248	115183	N	98.2387759279476
glyphonycteris_daviesi	117248	116391	N	99.2690706877729
glyphonycteris_sylvestris	117248	116568	N	99.4200327510917
harpiocephalus_harpia	117248	116474	N	99.3398608078603
harpiocephalus_mordax	117248	116869	N	99.6767535480349
harpiola_isodon	117248	117248	Y	100
hesperoptenus_blanfordi	117248	117248	Y	100
hesperoptenus_tomesi	117248	116856	N	99.6656659388646
eptesicus_macrotus	117248	116510	N	99.3705649563319
eptesicus_magellanicus	117248	116510	N	99.3705649563319
hsunycteris_cadenai	117248	117248	Y	100
hsunycteris_pattoni	117248	117248	Y	100
hsunycteris_thomasi	117248	116107	N	99.0268490720524
hylonycteris_underwoodi	117248	115862	N	98.8178902838428
hypsugo_alaschanicus	117248	117248	Y	100
hypsugo_anchietae	117248	117248	Y	100
hypsugo_ariel	117248	117248	Y	100
hypsugo_cadornae	117248	116547	N	99.4021219978166
hypsugo_eisentrauti	117248	116510	N	99.3705649563319
hypsugo_savii	117248	116517	N	99.3765352074236
ia_io	117248	113326	N	96.6549536026201
idionycteris_phyllotis	117248	116546	N	99.4012691048035
kerivoula_hardwickii	117248	116267	N	99.1633119541485
kerivoula_intermedia	117248	116897	N	99.7006345524018
kerivoula_kachinensis	117248	116861	N	99.6699304039301
kerivoula_lenis	117248	116601	N	99.448178220524
kerivoula_minuta	117248	116897	N	99.7006345524018
kerivoula_papillosa	117248	116795	N	99.6136394650655
kerivoula_pellucida	117248	116542	N	99.3978575327511
kerivoula_titania	117248	117248	Y	100
kerivoula_whiteheadi	117248	117248	Y	100
laephotis_botswanae	117248	117248	Y	100
laephotis_namibensis	117248	116509	N	99.3697120633188
laephotis_wintoni	117248	117248	Y	100
lasionycteris_noctivagans	117248	116543	N	99.3987104257642
lasiurus_atratus	117248	116517	N	99.3765352074236
lasiurus_blossevillii	117248	116532	N	99.3893286026201
lasiurus_borealis	117248	116515	N	99.3748294213974
lasiurus_cinereus	117248	116334	N	99.2204557860262
lasiurus_cinereus_semotus	117248	117013	N	99.7995701419214
lasiurus_ega	117248	116523	N	99.3816525655022
lasiurus_intermedius	117248	116540	N	99.3961517467249
lasiurus_seminolus	117248	116524	N	99.3825054585153
lasiurus_xanthinus	117248	116520	N	99.3790938864629
leptonycteris_curasoae	117248	115150	N	98.2106304585153
leptonycteris_nivalis	117248	116869	N	99.6767535480349
leptonycteris_yerbabuenae	117248	113524	N	96.823826419214
lichonycteris_obscura	117248	116910	N	99.7117221615721
lionycteris_spurrelli	117248	116396	N	99.2733351528384
lonchophylla_chocoana	117248	116846	N	99.6571370087336
lonchophylla_concava	117248	117248	Y	100
lonchophylla_dekeyseri	117248	116847	N	99.6579899017467
lonchophylla_handleyi	117248	117248	Y	100
lonchophylla_hesperia	117248	116684	N	99.5189683406114
lonchophylla_mordax	117248	117087	N	99.8626842248908
lonchophylla_orienticollina	117248	117248	Y	100
lonchophylla_robusta	117248	115146	N	98.2072188864629
lonchorhina_aurita	117248	116391	N	99.2690706877729
lonchorhina_inusitata	117248	116685	N	99.5198212336245
lonchorhina_orinocensis	117248	116684	N	99.5189683406114
lophostoma_brasiliense	117248	116392	N	99.269923580786
lophostoma_carrikeri	117248	116694	N	99.5274972707424
lophostoma_evotis	117248	116419	N	99.2929516921397
lophostoma_schulzi	117248	116391	N	99.2690706877729
lophostoma_silvicolum	117248	115416	N	98.4375
lophostoma_occidentalis	117248	117248	Y	100
macrophyllum_macrophyllum	117248	116392	N	99.269923580786
macrotus_californicus	117248	115916	N	98.8639465065502
macrotus_waterhousii	117248	115560	N	98.5603165938865
mesophylla_macconnelli	117248	116794	N	99.6127865720524
micronycteris_brachyotis	117248	116392	N	99.269923580786
micronycteris_brosseti	117248	117248	Y	100
micronycteris_buriri	117248	117248	Y	100
micronycteris_giovanniae	117248	117248	Y	100
micronycteris_hirsuta	117248	116392	N	99.269923580786
micronycteris_homezi	117248	117248	Y	100
micronycteris_matses	117248	116687	N	99.5215270196506
micronycteris_megalotis	117248	116238	N	99.1385780567686
micronycteris_microtis	117248	114932	N	98.0246997816594
micronycteris_minuta	117248	116393	N	99.2707764737991
trinycteris_nicefori	117248	116110	N	99.0294077510917
micronycteris_schmidtorum	117248	116393	N	99.2707764737991
micronycteris_yatesi	117248	117248	Y	100
mimon_cozumelae	117248	116684	N	99.5189683406114
mimon_crenulatum	117248	116404	N	99.2801582969432
miniopterus_aelleni	117248	117248	Y	100
miniopterus_africanus	117248	117248	Y	100
miniopterus_australis	117248	116545	N	99.4004162117904
miniopterus_fraterculus	117248	115797	N	98.7624522379913
miniopterus_fuliginosus	117248	114830	N	97.9377046943231
miniopterus_fuscus	117248	116839	N	99.6511667576419
miniopterus_gleni	117248	117248	Y	100
miniopterus_griffithsi	117248	117248	Y	100
miniopterus_griveaudi	117248	117248	Y	100
miniopterus_inflatus	117248	116546	N	99.4012691048035
miniopterus_maghrebensis	117248	117248	Y	100
miniopterus_magnater	117248	117248	Y	100
miniopterus_majori	117248	117248	Y	100
miniopterus_manavi	117248	113976	N	97.2093340611354
miniopterus_minor	117248	117248	Y	100
miniopterus_natalensis	117248	116081	N	99.0046738537118
miniopterus_petersoni	117248	117248	Y	100
miniopterus_propitristis	117248	117248	Y	100
miniopterus_pusillus	117248	117248	Y	100
miniopterus_schreibersii	117248	112010	N	95.5325463973799
miniopterus_schreibersii_pallidus	117248	117248	Y	100
miniopterus_sororculus	117248	117248	Y	100
miniopterus_tristis	117248	116545	N	99.4004162117904
molossops_mattogrossensis	117248	116902	N	99.7048990174673
molossops_temminckii	117248	117248	Y	100
molossus_ater	117248	117248	Y	100
molossus_molossus	117248	116795	N	99.6136394650655
molossus_rufus	117248	116903	N	99.7057519104803
molossus_sinaloae	117248	116851	N	99.6614014737991
monophyllus_plethodon	117248	116686	N	99.5206741266376
monophyllus_redmani	117248	115153	N	98.2131891375546
mops_bakarii	117248	116828	N	99.6417849344978
mops_condylurus	117248	116828	N	99.6417849344978
mops_leucostigma	117248	116828	N	99.6417849344978
mops_midas	117248	116828	N	99.6417849344978
mormoops_blainvillei	117248	116375	N	99.2554243995633
mormoops_megalophylla	117248	113708	N	96.9807587336245
mormopterus_beccarii	117248	117248	Y	100
mormopterus_cobourgianus	117248	117248	Y	100
mormopterus_eleryi	117248	117248	Y	100
mormopterus_halli	117248	117248	Y	100
mormopterus_kitcheneri	117248	117248	Y	100
mormopterus_loriae	117248	117248	Y	100
mormopterus_lumsdenae	117248	117248	Y	100
mormopterus_norfolkensis	117248	117248	Y	100
