t_n73	t_n74	t_n75	t_n76	t_n77	t_n78	t_n79	t_n80	t_n81	t_n82	t_n83	t_n84	t_n85	t_n86	t_n87	t_n88	t_n89	t_n90	t_n91	t_n92	t_n93	t_n94	t_n95	t_n96	t_n97	t_n98	t_n99	t_n100	t_n101	t_n102	t_n103	t_n104	t_n105	t_n106	t_n107	t_n108	t_n109	t_n110	t_n111	t_n112	t_n113	t_n114	t_n115	t_n116	t_n117	t_n118	t_n119	t_n120	t_n121	t_n122	t_n123	t_n124	t_n125	t_n126	t_n127	t_n128	t_n129	t_n130	t_n131	t_n132	t_n133	t_n134	t_n135	t_n136	t_n137	t_n138	t_n139	t_n140	t_n141	t_n142	t_n143
run1	1.97418533429329	1.42707958378581	0.553134036693165	0.450482107159642	0.818179631628419	0.802954982235888	0.635695794295285	0.672896146042698	0.580843748142593	0.761913907159642	0.707386742582871	0.592402378386081	0.689106177621119	0.588450688060597	0.561417898525074	0.507597773626319	0.186532794265287	0.0815674283835808	0.682889408494575	0.5816764440028	0.673909099385031	0.517039869951502	0.153112253832308	0.0779845329583521	0.44225809540523	0.373606486475676	0.70533239960002	0.696538051872406	0.667357447352632	0.476476305084746	0.610181362571871	0.595032141442928	0.412666907034648	0.320663330158492	0.357142035658217	0.0901757223338833	0.319991448572571	0.549570217339133	0.460625206364682	0.370340235788211	0.199572522113894	0.15838945479226	0.103719675516224	0.148769326948653	0.106528753742313	0.0526692592770361	0.0272330722213889	0.0128008682315884	0.653227272501375	0.528096180100995	0.349606914229289	0.618481160356982	0.402396741657917	0.18128878539073	0.17416840479976	0.159232595565222	0.302616701979901	0.181548386305685	0.135969147377631	0.103590443147843	0.0880287946052697	0.073777314259287	0.056954415219239	0.0418964323983801	0.131309395610219	0.0401478713314334	0.225908700119994	0.200782622103895	0.113287431378431	0.0925368741912904	0.0378439169041548
run2	1.99159011653417	1.42698914661267	0.564043403674816	0.459744383850807	0.812711311354432	0.797566714614269	0.630084820773961	0.667853673616319	0.57643845219239	0.760747160856957	0.70660379520524	0.591590381830909	0.688376947107645	0.587913408914554	0.560978852292385	0.50735320259987	0.186593993420329	0.0816796660616969	0.682174125183741	0.580939308094595	0.673215390510475	0.517043009589521	0.153577811129444	0.078195313699315	0.442341284710764	0.373973968366582	0.704987606284686	0.696256047122644	0.667241662906855	0.476432947552622	0.610239908644568	0.595115005059747	0.411821222863857	0.319829307469627	0.356192230513474	0.0899834611219439	0.318967628663567	0.549790601324934	0.461005022713864	0.370047118859057	0.197906061061947	0.157048909854507	0.102915954067297	0.147505924658767	0.105452836328184	0.0521055995300235	0.0269521415579221	0.0126692596820159	0.653478690125494	0.52987141840408	0.352372023498825	0.619049701424929	0.404410866536673	0.183422086630668	0.176234824308785	0.161169117189141	0.304607853902305	0.183347025418729	0.13748188299585	0.10483330340483	0.0891329679866007	0.0747288616719164	0.0576746568221589	0.0424222914154292	0.132777121023949	0.0406052275686216	0.22743958239088	0.202134098900055	0.113654435513224	0.0927747506824659	0.0379410163491825
run3	1.96989882784361	1.42139310574471	0.55769465900705	0.4547174700065	0.819169107969602	0.804070567766612	0.638672299580021	0.672894196475176	0.581027817319134	0.766250731693415	0.711131565721714	0.595362181075946	0.69103087140143	0.589199333543323	0.561997287955602	0.507946960556972	0.186632710169492	0.0816875113044348	0.684760364066797	0.58284860639468	0.675717536968152	0.517305769581521	0.152854984240788	0.0778106402329884	0.442155377416129	0.373454128703565	0.705399172581371	0.696585295510225	0.667399715179241	0.476795530088496	0.610464671726414	0.595428587110645	0.412600152122394	0.320718294340283	0.357006643487826	0.0900261705914704	0.319736081300935	0.550511685725714	0.463194590465477	0.374918968586571	0.207592644917754	0.165286199125044	0.108629628333583	0.155331103959802	0.111340476666167	0.0550015718164092	0.0284291773461327	0.0133610384380781	0.653317480180991	0.529029470981451	0.351793636338183	0.61878400479476	0.40531643579321	0.18539145700715	0.17816214019299	0.162988588355582	0.305179770771461	0.183274770181491	0.137244521013949	0.104554537158142	0.0888657451177441	0.0744788576871156	0.0574817384230788	0.0422799187640618	0.1326940479926	0.0405888476176191	0.227777710134493	0.20237559840508	0.113811369861507	0.092914406779661	0.0379676998100095
run4	2.02301902154892	1.43077752936353	0.555998289360532	0.452594925708715	0.821450491650418	0.806216959352032	0.637843749937503	0.676694033338333	0.584601904019799	0.768460234703265	0.713132944972751	0.596197199085046	0.694491559357032	0.590328256217189	0.56283190080496	0.508233841257937	0.185678630348483	0.0809943197490126	0.688146484245788	0.584092614634268	0.67899135279236	0.52002106820159	0.154318151437428	0.0785597848757562	0.444548221153942	0.375348882745863	0.707165619529024	0.698178720718964	0.66851084840258	0.476399391925404	0.610793819944003	0.595616881875906	0.411366503364832	0.318930641337933	0.355452720323984	0.0893941400279986	0.318108157352132	0.55049847959102	0.463080543117844	0.374200887315634	0.205352617954102	0.163409604519774	0.10738744859257	0.153562451977401	0.110338102764862	0.0546420227688616	0.0282665024648768	0.0132878266086696	0.65392968101095	0.527402335123244	0.347000589655517	0.618667294175291	0.401361474761262	0.179581084635768	0.172522326698665	0.157735112159392	0.301338287690615	0.180467079546023	0.135035099525024	0.102862903349833	0.0874270567071646	0.0732708030348483	0.0565416993700315	0.041597600179991	0.130508150537473	0.0398466841907905	0.224651321648918	0.199595126373681	0.11271829840008	0.0920852278736063	0.0376482649667517
run5	1.98158917162142	1.40937222491875	0.543866491095445	0.44267651340433	0.812091057812109	0.797084072026399	0.6313187080096	0.668415635698215	0.577082623668817	0.760567094675266	0.706870587430628	0.59284974659767	0.688761128223589	0.588297263516824	0.561296251732413	0.507453758557072	0.188946378641068	0.0829675952102395	0.682589643277836	0.581749060631968	0.673679456627169	0.518544647082646	0.156262511909405	0.0798203317534123	0.444100101569922	0.375609745272736	0.704822196355182	0.696104811919404	0.667189794670267	0.476671481750912	0.610526447742613	0.595479612784361	0.413617215014249	0.321584201249938	0.358058376176191	0.0906669312934353	0.320832665661717	0.550277833333333	0.46107667620119	0.37001228659067	0.197620016424179	0.156685811954402	0.102580658272086	0.14715014340783	0.105019731868407	0.0518720449927504	0.0268309510924454	0.0126067373881306	0.653116486340683	0.527679371956402	0.348141272296385	0.618541420763962	0.404639511984401	0.184695405384731	0.17747519999	0.162343657302135	0.304656921638918	0.18341434080296	0.13758380960952	0.10493693720814	0.089230882500875	0.0748156566821659	0.0577347989050548	0.042486420018999	0.132769004469777	0.040649894480276	0.227298467841608	0.201968601104945	0.113675505694715	0.0928343048097595	0.0380017664266787
run6	2.05553295970701	1.42103955167742	0.566217608099595	0.461592920553972	0.8097474760012	0.794778330073496	0.629372878276086	0.666382624568772	0.575464256767162	0.758460895050247	0.704966989855507	0.590914861616919	0.68691507819109	0.587539106729663	0.560748516039198	0.507248348702565	0.185743181335933	0.0811349605819709	0.680760848917554	0.58031356700165	0.671877078051097	0.515959213314334	0.152496232528374	0.0775852245787711	0.441189772531373	0.372658693070346	0.70343144660767	0.694812596265187	0.666177886720664	0.476994108964552	0.61000852300885	0.595073632348383	0.411389476716164	0.319206983640818	0.35553525100245	0.0895308314034298	0.318198392745363	0.550467780140993	0.463755714514274	0.375254333178341	0.206687537288136	0.16451186179191	0.108120837283136	0.154597074636268	0.111010473071346	0.0549144535723214	0.028402011479426	0.0133488389980501	0.652517937363132	0.529341061841908	0.350250960756962	0.618306684705765	0.403977762416879	0.183157830968452	0.17599010080496	0.160954427108645	0.303611251387431	0.181996497700115	0.136221504849758	0.103758482030898	0.0881927306834658	0.0739168588120594	0.0570513233938303	0.0419656144142793	0.131682692490375	0.0402293323833808	0.226354630443478	0.201110981715914	0.113178563631818	0.0924316334133293	0.0377667466926654
run7	1.95441271505925	1.4176259500275	0.548601735458227	0.446902418589071	0.810106345127744	0.795150568881556	0.629447262646868	0.667296181655917	0.576304773836308	0.758787365376731	0.705176812944353	0.591008984040798	0.687062909164542	0.587149582965852	0.560315796895155	0.506876086505675	0.186823242522874	0.0817451713614319	0.680886151767412	0.580191901384931	0.671966336483176	0.514994355677216	0.152995149242538	0.0779734456327184	0.440236088560572	0.371924327333633	0.703382012134393	0.694740129578521	0.666063651972401	0.476545636503175	0.610002871131443	0.595090728313584	0.413626950677466	0.321510954977251	0.357915745037748	0.0904783517574121	0.320585294480276	0.550276824278786	0.462374238018099	0.372184606644668	0.200264587485626	0.158936041762912	0.104123878621069	0.149283116889156	0.107211338063097	0.052950897300135	0.0273882411529424	0.0128725111094445	0.652290215359232	0.529049847447628	0.351168805954702	0.61808144339783	0.402589726873656	0.17959284519274	0.172521105289736	0.157711994545273	0.302813955887206	0.181530730678466	0.13591731100445	0.103514605389731	0.087981482540873	0.0737372656067197	0.0569238819709015	0.0418825460026999	0.131361539318034	0.0402137477976101	0.22601813619319	0.200920397895105	0.113405790020499	0.0926536921753912	0.0378937949052547
run8	2.01332974637768	1.43411319112044	0.561278424148793	0.457214266761662	0.819592525253737	0.804278690210489	0.635178041012949	0.674089977781111	0.581966010649468	0.766536082905855	0.711709518464077	0.596122001564922	0.693288707779611	0.59103029559022	0.563637139068047	0.509024277046148	0.18667595579221	0.0815509514424279	0.687022917974101	0.585122791420429	0.677979167831608	0.51990669139543	0.154289389705515	0.0785338915304235	0.444507014699265	0.375507468011599	0.707695643892805	0.698672921858907	0.668849567911604	0.476596897535123	0.610823055377231	0.595618574981251	0.412324760231988	0.320022326053697	0.356534332623369	0.0894768786410679	0.319201964436778	0.550410876581171	0.463214553482326	0.375178681880906	0.207498466776661	0.165213266061697	0.108650632623369	0.155274448162592	0.111500767041648	0.0551202413729314	0.0285071346782661	0.0133946261736913	0.654178914944253	0.527627805174741	0.348019643587821	0.618877270581471	0.401100743652817	0.180597808499575	0.173513500249987	0.158658660521974	0.301286273326334	0.180346141902905	0.134808404839758	0.10258652300385	0.0871630988250588	0.0730391601269936	0.0563389234088296	0.0414323974251287	0.130437059752012	0.0398423160641968	0.225001179461027	0.20000794219789	0.112949748767562	0.0922778361531923	0.0377402771611419
run9	1.98980569440028	1.41448818645568	0.555674723158842	0.452968984425779	0.810108166746663	0.795122003899805	0.629397766781661	0.666696764831758	0.57599227580621	0.758628486510674	0.704852494470277	0.590350827693615	0.686713694680266	0.587062243702815	0.560276486900655	0.506924423128844	0.187219274641268	0.0818599894655267	0.680536318729064	0.579875009694515	0.671612382170891	0.515639339363032	0.153819595505225	0.0784614998150092	0.44106615659217	0.372644588220589	0.70344976939153	0.694813916634168	0.666085471161442	0.476565570296485	0.609575078416079	0.594544431813409	0.411985842277886	0.319715817539123	0.356417496385181	0.0899268139693015	0.319234039098045	0.549457873876306	0.461270649682516	0.37157309280036	0.201201468361582	0.159772218139093	0.104759083010849	0.150082232143393	0.107688939838008	0.0533297121543923	0.0275915359632018	0.0129714859107045	0.652602385640718	0.529193739508025	0.350863802764862	0.618461170941453	0.404302233283336	0.18675517459627	0.179513160056997	0.16429819480526	0.303912178076096	0.182529605659717	0.136784899830008	0.104250553497325	0.0886297602969851	0.0743007906854657	0.0573488627968602	0.0422013206689665	0.132096212814359	0.0404355057147143	0.226695050587471	0.20145479761012	0.113573291495425	0.0927513488375581	0.0379243288735563
run10	1.98315127473626	1.43363775023249	0.553830689020549	0.450975926033698	0.812727189450527	0.797565761701915	0.630170037833108	0.66846327279636	0.577010610129494	0.760647190615469	0.706454651247438	0.591482328833558	0.68820939040548	0.587557023118844	0.56056849119044	0.506842312179391	0.185420960621969	0.0808218388180591	0.682000293610319	0.580757098170091	0.67303451679916	0.516313713269337	0.152114436783161	0.0772551887505625	0.44171145660217	0.373324292650367	0.704686545367732	0.695959652577371	0.667027401249938	0.476560708869557	0.610364544962752	0.595328008704565	0.412161198695065	0.319704923293835	0.356263245787711	0.0896738671666417	0.318895344387781	0.550373089825509	0.462930293495325	0.374615741342933	0.208456671436428	0.166189972276386	0.109482545722714	0.156234027463627	0.112367358072096	0.0556373075646218	0.0287680452677366	0.0135227564871756	0.653182464656767	0.529057697700115	0.349675451657417	0.618731161101945	0.40371558579571	0.183134892280386	0.175963075331233	0.160931601059947	0.303496343937803	0.181757460056997	0.135894157857107	0.103433735448228	0.0878881402229889	0.0736471200139993	0.056819903959802	0.041797918379081	0.13140505359732	0.0401265781860907	0.226580070661467	0.201384365086746	0.113482312834358	0.0926897103694815	0.0379112850907455
