<< DIR laurasiatheria_therest/laurasiatheria_therest_mt3cp.aln >>
Num_missing_taxa	Num_present_taxa	Num_total_taxa	Avg_missdat_with_missing_taxa	Avg_missdat_without_missing_taxa
61	598	659	0.593484083351991	0.552016740683883
Missing data before (total taxa): 59.35 (659)
Missing data after (present taxa): 55.20 (598)

