Taxon	Len_aln	Num_gaps	Missing_taxon	perc_missdat
acrobates_pygmaeus	3639	975	N	26.7930750206101
aepyprymnus_rufescens	3639	304	N	8.3539433910415
ailurops_ursinus	3639	305	N	8.38142346798571
antechinomys_laniger	3639	305	N	8.38142346798571
antechinus_agilis	3639	3361	N	92.3605386095081
antechinus_bellus	3639	3258	N	89.5300906842539
antechinus_flavipes	3639	304	N	8.3539433910415
antechinus_godmani	3639	304	N	8.3539433910415
antechinus_leo	3639	3258	N	89.5300906842539
antechinus_minimus	3639	3258	N	89.5300906842539
antechinus_stuartii	3639	3258	N	89.5300906842539
antechinus_swainsonii	3639	305	N	8.38142346798571
bettongia_gaimardi	3639	3639	Y	100
bettongia_lesueur	3639	304	N	8.3539433910415
bettongia_penicillata	3639	305	N	8.38142346798571
bettongia_penicillata_ogilbyi	3639	3273	N	89.9422918384171
bettongia_tropica	3639	3198	N	87.881286067601
burramys_parvus	3639	308	N	8.46386369881836
caenolestes_caniventer	3639	3364	N	92.4429788403408
caenolestes_fuliginosus	3639	39	N	1.0717230008244
caenolestes_sangay	3639	3364	N	92.4429788403408
caluromys_derbianus	3639	3240	N	89.035449299258
caluromys_lanatus	3639	296	N	8.13410277548777
caluromys_philander	3639	3256	N	89.4751305303655
caluromysiops_irrupta	3639	3639	Y	100
cercartetus_caudatus	3639	3293	N	90.4918933773015
cercartetus_caudatus_macrurus	3639	3293	N	90.4918933773015
cercartetus_concinnus	3639	307	N	8.43638362187414
cercartetus_lepidus	3639	3293	N	90.4918933773015
cercartetus_nanus	3639	3293	N	90.4918933773015
chironectes_minimus	3639	3257	N	89.5026106073097
cryptonanus_agricolai	3639	3257	N	89.5026106073097
cryptonanus_chacoensis	3639	3639	Y	100
cryptonanus_unduaviensis	3639	2744	N	75.4053311349272
dactylopsila_palpator	3639	306	N	8.40890354492993
dactylopsila_trivirgata	3639	38	N	1.04424292388019
dasycercus_cristicauda	3639	305	N	8.38142346798571
dasykaluta_rosamondae	3639	305	N	8.38142346798571
dasyuridae_sp_jmz_2005	3639	3258	N	89.5300906842539
dasyuroides_byrnei	3639	305	N	8.38142346798571
dasyurus_albopunctatus	3639	3258	N	89.5300906842539
dasyurus_geoffroii	3639	305	N	8.38142346798571
dasyurus_hallucatus	3639	38	N	1.04424292388019
dasyurus_maculatus	3639	3258	N	89.5300906842539
dasyurus_spartacus	3639	3258	N	89.5300906842539
dasyurus_viverrinus	3639	3258	N	89.5300906842539
dendrolagus_dorianus	3639	305	N	8.38142346798571
dendrolagus_goodfellowi	3639	2825	N	77.6312173674086
dendrolagus_lumholtzi	3639	304	N	8.3539433910415
dendrolagus_matschiei	3639	3639	Y	100
didelphis_albiventris	3639	3257	N	89.5026106073097
didelphis_marsupialis	3639	3257	N	89.5026106073097
didelphis_virginiana	3639	38	N	1.04424292388019
distoechurus_pennatus	3639	41	N	1.12668315471283
dorcopsis_hageni	3639	304	N	8.3539433910415
dorcopsis_veterum	3639	3639	Y	100
dorcopsulus_vanheurni	3639	304	N	8.3539433910415
dromiciops_gliroides	3639	38	N	1.04424292388019
echymipera_clara	3639	305	N	8.38142346798571
echymipera_kalubu	3639	3258	N	89.5300906842539
echymipera_kalubu_cockerelli	3639	3639	Y	100
echymipera_kalubu_oriomo	3639	3639	Y	100
echymipera_rufescens	3639	3639	Y	100
echymipera_rufescens_australis	3639	51	N	1.40148392415499
glironia_venusta	3639	3257	N	89.5026106073097
gracilinanus_aceramarcae	3639	3639	Y	100
gracilinanus_agilis	3639	3257	N	89.5026106073097
gracilinanus_emiliae	3639	2751	N	75.5976916735367
gracilinanus_microtarsus	3639	3258	N	89.5300906842539
gymnobelideus_leadbeateri	3639	3294	N	90.5193734542457
hemibelideus_lemuroides	3639	3639	Y	100
