t_n61	t_n62	t_n63	t_n64	t_n65	t_n66	t_n67	t_n68	t_n69	t_n70	t_n71	t_n72	t_n73	t_n74	t_n75	t_n76	t_n77	t_n78	t_n79	t_n80	t_n81	t_n82	t_n83	t_n84	t_n85	t_n86	t_n87	t_n88	t_n89	t_n90	t_n91	t_n92	t_n93	t_n94	t_n95	t_n96	t_n97	t_n98	t_n99	t_n100	t_n101	t_n102	t_n103	t_n104	t_n105	t_n106	t_n107	t_n108	t_n109	t_n110	t_n111	t_n112	t_n113	t_n114	t_n115	t_n116	t_n117	t_n118	t_n119
run21	1.92305905224739	0.707079536253187	0.668805512464377	0.64808306860157	0.599441255302235	0.243960339973001	0.194557263176841	0.151867377876106	0.104216766156692	0.0507362770111494	0.0373995130943453	0.0277173680065997	0.0175601662266887	0.0678089914754262	0.023979695300235	0.138587939933003	0.0929050088645568	0.0590979374431278	0.0240652419479026	0.158933277141143	0.0925949777461127	0.474315083120844	0.329459079926004	0.264685916039198	0.246710450147493	0.160667936498175	0.089963398700065	0.0681778501524924	0.0291062166891655	0.137753756447178	0.103318887825609	0.250180562011899	0.203849803144843	0.127763410294485	0.160682017254137	0.497520327188641	0.267211231088446	0.227470342767862	0.183540656747163	0.0364787746962652	0.129195970366482	0.150414795375231	0.0159646174891255	0.231383195645218	0.18318080440978	0.0552084804909755	0.157340737338133	0.0189187667866607	0.00574050323983801	0.602836247387631	0.567190754772261	0.0543561259287036	0.042435901219939	0.01323500299985	0.339896106014699	0.131058145057747	0.100954461281936	0.711421589215539	0.161697768756562
run22	1.91655732360382	0.708169081655917	0.669851599515024	0.649104983530823	0.600450150237488	0.244991307029649	0.195452253337333	0.152736921358932	0.104510067686616	0.0509545609369531	0.0375868759712014	0.0278072281035948	0.0177096588820559	0.068206691740413	0.0241745976151192	0.139536174651267	0.0935464645517724	0.059658215279236	0.0243120263936803	0.159442309684516	0.093573187720614	0.474874709354532	0.329654718279086	0.264694098055097	0.246762833338333	0.160750491900405	0.0900226927653617	0.0681068831308435	0.0290875258537073	0.137939314359282	0.103387457137143	0.250517187455627	0.203934639973001	0.127846237338133	0.16069244879756	0.498054774936253	0.267358557612119	0.227510745312734	0.183599289230538	0.0364586853707315	0.129188755927204	0.150341074716264	0.0158501466026699	0.231499806049698	0.18330364980251	0.0550551524673766	0.157485389120544	0.0188513892855357	0.00573108498575071	0.603757906904655	0.568046474871256	0.0545210665616719	0.042537214319284	0.0133188384330783	0.340820867131643	0.131544186930653	0.101337908574571	0.706391443952802	0.160753179681016
run23	1.91221169293535	0.707406444097795	0.669163877876106	0.648383433668317	0.599879685740713	0.244227156142193	0.194621999995	0.152018635253237	0.104149247462627	0.0508662751562422	0.0375256367331633	0.0277725743712814	0.0176899592120394	0.0678920365231738	0.0239697171291435	0.13891719959502	0.0932652362131893	0.0594314821308935	0.0241304168841558	0.1586970539923	0.0925072526073696	0.474429439298035	0.329362244912754	0.264259582340883	0.246281555307235	0.160208111489426	0.089654782980851	0.0679514707114644	0.0290038789210539	0.13758319539023	0.103155230843458	0.250186107214639	0.203728879231038	0.127654505689716	0.160608776646168	0.497841658172091	0.267298218954052	0.227441730898455	0.183485539618019	0.0364638190240488	0.129386105934703	0.150307418684066	0.015983383740813	0.23136114359282	0.183166549237538	0.0551276420928954	0.157400634978251	0.0189616191540423	0.0057653195040248	0.602940394285286	0.567179830413479	0.054269702939853	0.0423351182540873	0.0132022776911154	0.340149098335083	0.131686519789011	0.10126806779161	0.707229397185141	0.160563229678516
run24	1.91236472742363	0.708504939338033	0.6701689960102	0.649353880580971	0.600684254467277	0.244746811164442	0.19521287159142	0.152440322488876	0.104530050527474	0.0508514547272636	0.0375579532123394	0.0278276101444928	0.017692993120344	0.0678962006699665	0.0239813633118344	0.139149824138793	0.0929457420078996	0.0592889430828459	0.024151006679666	0.159170883480826	0.0931587216889155	0.475444059822009	0.330488742952852	0.265635883265837	0.24766119440028	0.161498506064697	0.0906050247387631	0.0684608690615469	0.0292399322833858	0.138618753572321	0.103781980680966	0.251019469296535	0.204256621933903	0.128123484625769	0.161477682100895	0.498339446787661	0.267478184140793	0.227649499260037	0.183593193770311	0.0364794361281936	0.129140976556172	0.150337143187841	0.01602661739913	0.23163953019849	0.1835191940053	0.0552525765011749	0.15739777320134	0.0188529832958352	0.00571318383580821	0.604040457177141	0.568285202474876	0.0544709593620319	0.0425020694965252	0.0132659272586371	0.340764819364032	0.131750676216189	0.101345777641118	0.703528364381781	0.159761235268237
run25	1.92575854067797	0.708426365761712	0.670104171716414	0.649412797870107	0.600840766461677	0.244752274366282	0.195160453477326	0.152317261351932	0.104346418334083	0.0510346224838758	0.0377066796510174	0.0279949569371531	0.0177694300184991	0.0678751219339033	0.0242965767311634	0.138950071426429	0.0932333155842208	0.0592897371831408	0.0242898398630069	0.158789316364182	0.09261869380031	0.47544889939003	0.330429018284086	0.265493426743663	0.247521893215339	0.161171794850257	0.0903452367381631	0.0684016719914004	0.0292092891255437	0.138016199060047	0.103512309734513	0.251140610249488	0.204561267551622	0.128186889055547	0.160977506084696	0.498709718664067	0.267689475891205	0.22783063020349	0.183696137013149	0.0364540098695065	0.129299370076496	0.150586989945503	0.0159708649467527	0.231744558732063	0.183414515749213	0.0551712389080546	0.157588932018399	0.0189234606669667	0.00571679805509724	0.603967613029349	0.568241442912854	0.054564916119194	0.042571689340533	0.0132882564021799	0.340899770531473	0.131244744472776	0.100999262331883	0.715767384375781	0.162154799305035
run26	1.91835483900305	0.706670684620769	0.668321776611169	0.647592913764312	0.599059793650317	0.243051608629569	0.193809962026899	0.151251374661267	0.103504854672266	0.0505308931903405	0.0372902728813559	0.0277019153142343	0.0174719167141643	0.0675575109094545	0.0239812143242838	0.138088134298285	0.0923712764161792	0.058603498220089	0.024048207959602	0.157684811839408	0.0920862177541123	0.473770738253087	0.329323809709515	0.264523966651667	0.246587521088946	0.160623150757462	0.0899693448827559	0.0679481133243338	0.0289987835108245	0.137795258922054	0.103342332683366	0.250266395640218	0.203728108724564	0.127895033258337	0.160187121648918	0.497549891295435	0.26737142660867	0.22755030520974	0.183566691660417	0.0363963925453727	0.129353882960852	0.150317691715414	0.0159828221538923	0.23151240180491	0.183245542182891	0.0551801562421879	0.157415205759712	0.0188078553672316	0.00571858777061147	0.602487738228089	0.566810468136593	0.0541508254437278	0.0422477290085496	0.013224011939403	0.339864789455527	0.131640162441878	0.101196005154742	0.709211422298885	0.160858153102345
run27	1.92543881905905	0.70819354939253	0.669850176956152	0.649078207369632	0.600383579856007	0.243987756172191	0.194471255187241	0.151902592570371	0.104119724638768	0.0508083627368632	0.0375513915354232	0.0278358105294735	0.0176132085045748	0.067852290720464	0.0242642673966302	0.138773953647318	0.0928936628818559	0.0592121431028449	0.0239798756512174	0.158706731018449	0.0924014203039848	0.475068448657567	0.330038674616269	0.265183448877556	0.247353748957552	0.161091887255637	0.0901809545472726	0.0682533865706715	0.0291895018299085	0.138073951472426	0.103628319644018	0.250696073736313	0.204147707229639	0.127874468436578	0.161061111169442	0.497971223283836	0.267186378581071	0.227361673761312	0.183451911164442	0.0364138399880006	0.129113095965202	0.150143283135843	0.0159663574571271	0.231268364701765	0.183038457182141	0.0551224529123544	0.157142773101345	0.0188704927853607	0.00570423651317434	0.603620046472676	0.567890290420479	0.0543494787060647	0.0424242442627869	0.0132828659667017	0.340378687935603	0.13138202320384	0.101113557237138	0.714314616259187	0.162346232838358
run28	1.91120022818359	0.706111833643318	0.667659092695365	0.646928548297585	0.598385568526574	0.24359752100395	0.194262156842158	0.151630567986601	0.104082238083096	0.0505081804559772	0.037183516339183	0.0276350221388931	0.0175447787360632	0.067585087900605	0.0239566541572921	0.138446304044798	0.0926732156442178	0.0591145625718714	0.0242720689465527	0.158478020238988	0.0924691236738163	0.473393154587271	0.328986764131793	0.264299905889706	0.246387463011849	0.160393452157392	0.0897043160541973	0.0678823957752112	0.0290469367931603	0.137772863861807	0.103333424038798	0.250024491010449	0.20367940499475	0.127785995145243	0.16038495079246	0.496560681725914	0.266801481025949	0.227067913849308	0.183228299830008	0.0363831532073396	0.129192673316334	0.150104488335583	0.0159523346682666	0.23107062319884	0.182971016469177	0.0549950449527524	0.157085627678616	0.0187335828308585	0.00565810649467527	0.601892872661367	0.566198017614119	0.0542753511674416	0.0423495194140293	0.0132653374881256	0.339447267811609	0.131267845612719	0.100848019664017	0.705085552857357	0.160031742302885
run29	1.9188900540973	0.707570985035748	0.66929565840708	0.648540641212939	0.59995563439328	0.243514264451777	0.194202256702165	0.151648023423829	0.103835493265337	0.050539388500575	0.0374168178441078	0.0276647728513574	0.0175130620218989	0.06744210959952	0.0239962924953752	0.138289649217539	0.0927349941452927	0.0591667544172791	0.0241109688365582	0.158197225293735	0.0923951999550023	0.474609118324084	0.330016681635918	0.265155931343433	0.247218969101545	0.161036972731363	0.0900711354182291	0.0681649125443728	0.0290858050447478	0.138072279016049	0.103413439138043	0.250816885705715	0.204151573811309	0.127932624508775	0.160702752557372	0.497671337073146	0.267161969216539	0.227419459417029	0.183436116094195	0.0364152583770811	0.129097706469677	0.150233150417479	0.0159815253937303	0.231356435473226	0.183253491980401	0.055195308559572	0.157285633828309	0.0186929440327984	0.00569889707014649	0.603041024323784	0.567343159097045	0.0542888003049848	0.0423728750762462	0.0132147383730813	0.339919683470826	0.131197029838508	0.100978598230088	0.709461495095245	0.161232412719364
run30	1.93290727781111	0.708403395700215	0.670165837763112	0.649409340567972	0.600889718244088	0.244956173086346	0.195379305079746	0.15247649140543	0.104568080270986	0.0507708058947053	0.0374318652467377	0.0277368531723414	0.0175282858307085	0.067970906259687	0.0239665478776061	0.139142192540373	0.0930302263786811	0.0594367836458177	0.0240289577021149	0.159207585310734	0.0933669759062047	0.475582531133443	0.330263329273536	0.265299958837058	0.247331830668467	0.161131450942453	0.0901492526173691	0.0682686003449827	0.0291684134943253	0.138251699860007	0.103513135878206	0.250984951112444	0.204523779661017	0.128079582355882	0.161292559707015	0.49867276759162	0.268075347282636	0.228210095765212	0.184186702504875	0.0365921306034698	0.129653100974951	0.150782815179241	0.0160466495775211	0.231990209564522	0.183732518289086	0.0552726947652617	0.157759781550922	0.0189597128143593	0.00571735799710014	0.603901100114994	0.568159412639368	0.0543186926703665	0.0423826665916704	0.0132541543122844	0.340887926043698	0.131563231223439	0.101151712379381	0.720565688240588	0.164047594655267
run31	1.91222117240638	0.708105830713464	0.669739325523724	0.649027420148993	0.600572441932903	0.244057086955652	0.194383164776761	0.151709750537473	0.103877847102645	0.0507812057347133	0.0373823064296785	0.0277475205239738	0.0176838277736113	0.0676805536823159	0.0239435027698615	0.138672477431128	0.0927549014449277	0.0591955179891005	0.0241270010849458	0.15845062100895	0.0929357115244238	0.475470333738313	0.330593605954702	0.26566291419929	0.247652239013049	0.161338078241088	0.0904978632318384	0.0684253393130344	0.0293020101444928	0.138238670071496	0.103730386015699	0.251170793705315	0.204576123153842	0.128302869691515	0.161098907839608	0.498201141617919	0.268133440137993	0.228174678061097	0.18414618959552	0.0365717111894405	0.12969380299985	0.150886142772861	0.0160580946102695	0.232189256557172	0.183891158542073	0.0553764215889206	0.157919949587521	0.0188288494325284	0.00569821026948653	0.603765119469027	0.568084288650567	0.0544284737563122	0.0424886673116344	0.0132834439778011	0.340429942852857	0.131725238028099	0.101281532828359	0.702245451172441	0.159599651697415
run32	1.91240779884506	0.706166890960452	0.667841229118544	0.647079414949253	0.598568175706215	0.243321742122894	0.194011711259437	0.151396638088096	0.103501524528774	0.0505411523623819	0.0373729395630219	0.0276827260836958	0.0175709824658767	0.0674256075496225	0.0239379141492925	0.138126577441128	0.0928582433278336	0.0591558533773311	0.0241178725463727	0.158086878336083	0.092022007659617	0.473075033058347	0.328247611229439	0.263469741732913	0.245572221578921	0.159759266926654	0.0894249950652467	0.0676460668716564	0.0289378169291535	0.137079061756912	0.10280132740863	0.249299554217289	0.202924631978401	0.127343933018349	0.159703444612769	0.496574649422529	0.266532009829509	0.22687101120944	0.183073863941803	0.0363774934503275	0.128875300419979	0.149972122988851	0.0159071539723014	0.230679114499275	0.182676146827659	0.054926396940153	0.156875587690615	0.0186649830708465	0.00565976274186291	0.602109240027999	0.566503928428579	0.0543070834958252	0.0423710485425729	0.0132251647917604	0.339793063086846	0.131406750672466	0.101120462096895	0.710102196340183	0.161209644437778
