Taxon	Len_aln	Num_gaps	Missing_taxon	perc_missdat
aeretes_melanopterus	24890	24104	N	96.8421052631579
aeromys_tephromelas	24890	24106	N	96.8501406187224
ammospermophilus_harrisii	24890	24106	N	96.8501406187224
ammospermophilus_insularis	24890	24890	Y	100
ammospermophilus_interpres	24890	24890	Y	100
ammospermophilus_leucurus	24890	24890	Y	100
aplodontia_rufa	24890	12984	N	52.1655283246284
aplodontia_rufa_californica	24890	24398	N	98.023302531137
aplodontia_rufa_humboldtiana	24890	24444	N	98.2081157091201
aplodontia_rufa_nigra	24890	24408	N	98.0634793089594
aplodontia_rufa_olympica	24890	24392	N	97.9991964644436
aplodontia_rufa_pacifica	24890	24392	N	97.9991964644436
aplodontia_rufa_phaea	24890	24890	Y	100
atlantoxerus_getulus	24890	24106	N	96.8501406187224
belomys_pearsonii	24890	24106	N	96.8501406187224
callosciurus_caniceps	24890	24890	Y	100
callosciurus_erythraeus	24890	22700	N	91.2012856568903
callosciurus_erythraeus_griseimanus	24890	24890	Y	100
callosciurus_finlaysonii~	24890	24890	Y	100
callosciurus_inornatus	24890	24890	Y	100
callosciurus_nigrovittatus	24890	24890	Y	100
callosciurus_notatus	24890	23276	N	93.5154680594616
callosciurus_prevostii	24890	23722	N	95.3073523503415
callospermophilus_lateralis	24890	24104	N	96.8421052631579
callospermophilus_madrensis	24890	24890	Y	100
callospermophilus_saturatus	24890	24890	Y	100
cynomys_gunnisoni	24890	24890	Y	100
cynomys_leucurus	24890	24106	N	96.8501406187224
cynomys_ludovicianus	24890	24890	Y	100
cynomys_mexicanus	24890	24890	Y	100
cynomys_parvidens	24890	24890	Y	100
dremomys_gularis	24890	24890	Y	100
dremomys_lokriah	24890	24890	Y	100
dremomys_pernyi	24890	23592	N	94.7850542386501
dremomys_pernyi_owstoni~	24890	23244	N	93.3869023704299
dremomys_pyrrhomerus	24890	24890	Y	100
dremomys_rufigenis	24890	24104	N	96.8421052631579
dryomys_laniger	24890	24890	Y	100
dryomys_nitedula	24890	21630	N	86.9023704298915
dryomys_nitedula_tichomirowi	24890	24890	Y	100
eliomys_melanurus	24890	24890	Y	100
eliomys_quercinus	24890	21164	N	85.0301325833668
eoglaucomys_fimbriatus	24890	24104	N	96.8421052631579
epixerus_wilsoni	24890	24108	N	96.8581759742869
eupetaurus_cinereus	24890	24104	N	96.8421052631579
exilisciurus_concinnus	24890	23310	N	93.6520691040579
exilisciurus_exilis	24890	24104	N	96.8421052631579
funambulus_layardi	24890	24890	Y	100
funambulus_palmarum	24890	24106	N	96.8501406187224
funambulus_pennantii	24890	24106	N	96.8501406187224
funambulus_sublineatus	24890	24890	Y	100
funisciurus~	24890	22684	N	91.1370028123744
glaucomys_sabrinus	24890	24890	Y	100
glaucomys_sabrinus_griseifrons	24890	24890	Y	100
glaucomys_volans	24890	19424	N	78.039373242266
glirulus_japonicus	24890	24098	N	96.8179991964644
glis_glis	24890	21074	N	84.668541582965
graphiurus_kelleni	24890	24890	Y	100
graphiurus_lorraineus	24890	24890	Y	100
graphiurus_microtis	24890	24890	Y	100
graphiurus_murinus	24890	13618	N	54.7127360385697
graphiurus_ocularis	24890	24890	Y	100
graphiurus_parvus	24890	24890	Y	100
graphiurus_platyops	24890	24890	Y	100
heliosciurus_ruwenzorii	24890	23314	N	93.6681398151868
heliosciurus_undulatus	24890	23518	N	94.4877460827642
hylopetes_alboniger	24890	24890	Y	100
hylopetes_lepidus	24890	24890	Y	100
hylopetes_nigripes	24890	24890	Y	100
hylopetes_phayrei	24890	24108	N	96.8581759742869
hylopetes_spadiceus	24890	24890	Y	100
hyosciurus_heinrichi	24890	24106	N	96.8501406187224
ictidomys_mexicanus_mexicanus	24890	24890	Y	100
ictidomys_parvidens	24890	24292	N	97.5974286862194
ictidomys_tridecemlineatus	24890	1084	N	4.35516271595018
ictidomys_tridecemlineatus_arenicola	24890	24890	Y	100
iomys_horsfieldi~	24890	24106	N	96.8501406187224
lariscus_insignis	24890	24106	N	96.8501406187224
marmota_baibacina	24890	23490	N	94.3752511048614
marmota_bobak	24890	23466	N	94.2788268380876
marmota_broweri	24890	23466	N	94.2788268380876
marmota_caligata	24890	23466	N	94.2788268380876
marmota_camtschatica	24890	23466	N	94.2788268380876
marmota_caudata	24890	23470	N	94.2948975492166
marmota_flaviventris	24890	23466	N	94.2788268380876
marmota_himalayana	24890	21744	N	87.3603856970671
marmota_marmota	24890	23492	N	94.3832864604259
marmota_menzbieri	24890	23468	N	94.2868621936521
marmota_monax	24890	14704	N	59.0759341100844
marmota_olympus	24890	23736	N	95.3635998392929
marmota_sibirica	24890	23466	N	94.2788268380876
marmota_vancouverensis	24890	24890	Y	100
menetes_berdmorei	24890	24106	N	96.8501406187224
microsciurus_alfari~	24890	24106	N	96.8501406187224
microsciurus_flaviventer~	24890	22684	N	91.1370028123744
muscardinus_avellanarius	24890	22768	N	91.4744877460828
myomimus_roachi	24890	24890	Y	100
