t_n73	t_n74	t_n75	t_n76	t_n77	t_n78	t_n79	t_n80	t_n81	t_n82	t_n83	t_n84	t_n85	t_n86	t_n87	t_n88	t_n89	t_n90	t_n91	t_n92	t_n93	t_n94	t_n95	t_n96	t_n97	t_n98	t_n99	t_n100	t_n101	t_n102	t_n103	t_n104	t_n105	t_n106	t_n107	t_n108	t_n109	t_n110	t_n111	t_n112	t_n113	t_n114	t_n115	t_n116	t_n117	t_n118	t_n119	t_n120	t_n121	t_n122	t_n123	t_n124	t_n125	t_n126	t_n127	t_n128	t_n129	t_n130	t_n131	t_n132	t_n133	t_n134	t_n135	t_n136	t_n137	t_n138	t_n139	t_n140	t_n141	t_n142	t_n143
run1	2.4910258	1.6526142	0.6987009	0.5664165	0.8368481	0.8197795	0.6712415	0.6957363	0.6183434	0.776226	0.7162331	0.6146699	0.6987125	0.6140445	0.6916457	0.558398	0.1941435	0.1028291	0.4909852	0.4269217	0.6797072	0.5921077	0.5668152	0.5173828	0.2256105	0.1034453	0.7141071	0.7050845	0.6754946	0.5024771	0.6199637	0.6053495	0.4373319	0.3512663	0.3824921	0.1062688	0.3461268	0.5630719	0.4837067	0.3994784	0.2268084	0.1814097	0.12012	0.1707386	0.1244277	0.0628632	0.0329101	0.0155657	0.6626361	0.5587866	0.4058637	0.6321669	0.4313688	0.2110402	0.2032238	0.1868846	0.327073	0.2014756	0.1532828	0.118401	0.101294	0.0856391	0.067261	0.0500802	0.1487767	0.0490845	0.2465865	0.2202042	0.1236435	0.100778	0.0439973
run2	2.4802063	1.7141189	0.6999632	0.5661644	1.2146945	1.1930852	0.9855184	1.0243086	0.9013721	0.8919625	0.7181766	0.6132443	0.7010645	0.6140046	0.6941775	0.5557159	0.1945727	0.103804	0.4898941	0.4269007	0.6825758	0.5914491	0.566128	0.5169852	0.2318075	0.1073541	0.7208373	0.7105853	0.6779312	0.5010439	0.6205841	0.6059688	0.4384341	0.3519666	0.3841282	0.110551	0.3481108	0.5638462	0.4873192	0.4079878	0.2536169	0.2050675	0.1375214	0.19303	0.1398918	0.0699092	0.0364998	0.0172666	0.6626809	0.5575338	0.4048575	0.6309446	0.4323143	0.2194428	0.2113519	0.1943245	0.3297995	0.2051671	0.1563038	0.1205003	0.1029146	0.0868568	0.0681886	0.0507659	0.1516604	0.0503742	0.2494685	0.2225743	0.1238216	0.100832	0.044038
run3	2.5232922	1.6607147	0.7076266	0.5682486	0.828252	0.8112171	0.664604	0.6879104	0.609944	0.7705663	0.7130008	0.6104785	0.6957369	0.6118372	0.6888585	0.5536881	0.1919243	0.1021441	0.487019	0.424433	0.6771974	0.5899794	0.5649934	0.5161384	0.230421	0.106106	0.7121236	0.7031413	0.6742481	0.5009621	0.6189293	0.6045344	0.4413508	0.3543665	0.3870026	0.1089078	0.3506239	0.5631821	0.4864805	0.4054356	0.2418443	0.194929	0.1302506	0.1836353	0.1338415	0.0675587	0.0353486	0.016741	0.6619328	0.5580167	0.4060007	0.6314948	0.4327566	0.2136799	0.2056359	0.188976	0.3291751	0.2048923	0.1563071	0.1204389	0.1030293	0.0870449	0.0678912	0.0504767	0.1521345	0.0503885	0.2483377	0.2214006	0.1237234	0.1008231	0.0439142
run4	2.4916872	1.6750212	0.7045918	0.5670089	0.8479832	0.8305086	0.6766968	0.6980598	0.6204148	0.7836966	0.7222477	0.6143514	0.7046906	0.6150683	0.6978465	0.5576934	0.1960069	0.104619	0.4903885	0.4273592	0.6859046	0.5942456	0.5683947	0.5189389	0.2341161	0.1103518	0.7154509	0.7059528	0.6757837	0.5013605	0.6200042	0.6056613	0.4428006	0.3587225	0.3898527	0.109696	0.3530365	0.5641994	0.4882452	0.4099606	0.2515266	0.2029177	0.1372677	0.1912228	0.142515	0.0730554	0.0386578	0.0184464	0.6614556	0.5592833	0.4073242	0.6312874	0.4312937	0.2159555	0.2078538	0.1915167	0.3284585	0.203457	0.154007	0.1184847	0.1012312	0.0855694	0.0671084	0.0499888	0.1507617	0.0499312	0.2481854	0.2216007	0.1237342	0.1008335	0.0440532
