t_n73	t_n74	t_n75	t_n76	t_n77	t_n78	t_n79	t_n80	t_n81	t_n82	t_n83	t_n84	t_n85	t_n86	t_n87	t_n88	t_n89	t_n90	t_n91	t_n92	t_n93	t_n94	t_n95	t_n96	t_n97	t_n98	t_n99	t_n100	t_n101	t_n102	t_n103	t_n104	t_n105	t_n106	t_n107	t_n108	t_n109	t_n110	t_n111	t_n112	t_n113	t_n114	t_n115	t_n116	t_n117	t_n118	t_n119	t_n120	t_n121	t_n122	t_n123	t_n124	t_n125	t_n126	t_n127	t_n128	t_n129	t_n130	t_n131	t_n132	t_n133	t_n134	t_n135	t_n136	t_n137	t_n138	t_n139	t_n140	t_n141	t_n142	t_n143
run1	2.01220883502325	1.41685388167592	0.569022132588371	0.464018539678016	0.814368512869357	0.799275716334183	0.63342484579771	0.669656669986501	0.57797495559722	0.762322754287286	0.708104111294435	0.59332852820859	0.689778653977301	0.570763041672916	0.563446390865457	0.507565620868957	0.186044015679216	0.0812854885105745	0.68348244260787	0.582306688255587	0.674482123773811	0.515536257042148	0.151709979081046	0.0770409199340033	0.439976712539373	0.370978952532373	0.705824994290285	0.697008244382781	0.667690366786661	0.476584990920454	0.609998227463627	0.594694839358032	0.410280141677916	0.318361954707265	0.35468759039548	0.0891099586120694	0.31749214480776	0.548612580920954	0.457771079531023	0.365884835128244	0.194855011624419	0.154399520853957	0.10097826640168	0.144981756982151	0.10353710579971	0.051120789980501	0.0264250291885406	0.0124164260236988	0.65362838960552	0.528362905419729	0.348921911189441	0.618857460866957	0.402315326143693	0.180288832378381	0.173197586550672	0.158320107989601	0.302427826328684	0.181381778571071	0.135796214029299	0.103474941547923	0.0879448995350233	0.0737034057097145	0.0568308703164842	0.0418005478526074	0.13112257279136	0.0399885555222239	0.225821825508725	0.200689589835508	0.113166990175491	0.0924023251837408	0.0377770599320034
run2	1.98254005113744	1.42476201480426	0.57143595139743	0.466351855377231	0.811989668336583	0.796926606689666	0.631501394865257	0.668059803284836	0.577234508494575	0.759967298550073	0.705620880505975	0.590822540262987	0.68730245159742	0.569206143232838	0.561967288150592	0.506847614419279	0.18632474379281	0.0815983543422829	0.681009154347283	0.579404842727864	0.672010434493275	0.513782906284686	0.151104000969951	0.0768234536223189	0.438883042177891	0.370591321878906	0.703201970756462	0.694483588765562	0.665642634038298	0.476736745857707	0.609292417914104	0.594407525733713	0.411506250297485	0.319461762466877	0.355848397140143	0.0894321048897555	0.31863861060947	0.549831681275936	0.462939750822459	0.374721375636218	0.206786827058647	0.164691066631668	0.108417386130693	0.154793764461777	0.11114599780011	0.0550387144842758	0.0284752152842358	0.0133880102744863	0.651191437758112	0.527322757247138	0.350299344337783	0.616926679181041	0.402581657492125	0.180785023693815	0.173690330863457	0.158808161836908	0.302517366236688	0.181089352097395	0.135450481240938	0.103135850182491	0.0876339216639168	0.0734365241437928	0.0566851359732013	0.0416913824708765	0.13094493040348	0.0400144666366682	0.225731067136643	0.200605860241988	0.113070792970351	0.0923320043747813	0.0377484288635568
run3	1.99450136906655	1.41844318436578	0.564045043542823	0.459696782355882	0.816040045132743	0.800930996320184	0.634140021978901	0.671666195625219	0.580288112044398	0.763922653127344	0.709630378246088	0.59465530899455	0.691273493170341	0.571128602079896	0.5637639739913	0.507556197460127	0.183870039788011	0.0800046155042248	0.684964004824759	0.582967346932653	0.675958540622969	0.519831840652967	0.153933729988501	0.0782807710164492	0.444716055952202	0.375591230138493	0.706537783930803	0.697664816254187	0.668262720963952	0.476574340277986	0.610677259772011	0.595523007439628	0.411957161446928	0.319579921063947	0.356244426988651	0.0894957248337583	0.31899997239138	0.550432896455177	0.463219360506975	0.375073445087746	0.207656427923604	0.165362002719864	0.108581550282486	0.155410960611969	0.111584398630068	0.0551961058447078	0.028546607139643	0.013415718539073	0.65385272680366	0.52846562720864	0.349236261761912	0.618957203579821	0.402428769661517	0.178817924923754	0.171777469726514	0.157024434233288	0.302590293115344	0.181277719589021	0.135608546267687	0.103280198050097	0.0877607917554122	0.0735378851757412	0.056749991140443	0.0417317037098145	0.13107384940253	0.0399647312884356	0.225945828658567	0.200806882325884	0.113161539223039	0.0924128704314784	0.0377662899155042
run4	1.98706372364382	1.42036497948103	0.576974317819109	0.470495913274336	0.81294415659217	0.797885362586871	0.631389176776161	0.669210934273286	0.578392543347833	0.760937379831008	0.706547932863357	0.591814412059397	0.688209287365632	0.569589717534123	0.56230131379431	0.506679455537223	0.184387621628919	0.0804203730413479	0.681911788130593	0.580896098525074	0.672912201674916	0.513395812684366	0.151423105649718	0.0769519913304335	0.438181013879306	0.369653541847908	0.704847903569822	0.696097450667467	0.667074113894305	0.476828630463477	0.610288999925004	0.595240778151092	0.412215172746363	0.319943544127794	0.356399529868507	0.0896067761661917	0.319045921788911	0.550156221353932	0.46224351540423	0.372243626843658	0.201384618989051	0.159858175836208	0.104777331523424	0.150165113554322	0.107787605884706	0.0532770388480576	0.0275561904904755	0.0129493949952502	0.65309356460677	0.528769660281986	0.350691588505575	0.618435605184741	0.400088991545423	0.179927272866357	0.17286291119944	0.158045567556622	0.30043061039448	0.179676969216539	0.134354188155592	0.10227142460877	0.0868880224838758	0.0728008228138593	0.056188597080146	0.0413204761311934	0.129855280700965	0.0395935668016599	0.224263969781511	0.199341685385731	0.112641373341333	0.0920204871256437	0.0376278561671916
run5	2.04910445759712	1.41281884237288	0.545920596035198	0.445043204859757	0.814447603044848	0.799377163516824	0.632620052652367	0.670251632863357	0.578873578041098	0.762447333463327	0.708054238918054	0.593045582510874	0.689683887215639	0.570765409659517	0.563454773651317	0.507609382665867	0.185605240032998	0.0811263633818309	0.683372320083996	0.582211843942803	0.674354624973751	0.514891522178891	0.151679215019249	0.0770311698015099	0.439488261076946	0.370708120963952	0.705949607919604	0.697149362356882	0.667917701464927	0.476642880730963	0.61060476659667	0.595452526288686	0.412186723853807	0.320065934288286	0.356437612379381	0.089703100099995	0.319172695035248	0.550180023743813	0.46221123559322	0.372781259147043	0.203391317219139	0.161557516969152	0.105822892955352	0.151766230688466	0.109116111244438	0.0540571219039048	0.0279695271686416	0.0131471007499625	0.653877791535423	0.530143290015499	0.352366561961902	0.619230763136843	0.400936232328384	0.17923755899205	0.172184619849008	0.157387083760812	0.301178299650018	0.180738488775561	0.135312581740913	0.103084663821809	0.0876084278636068	0.0734196628318584	0.0566604171741413	0.041680797660117	0.130734131018449	0.0399064679066047	0.224584671951402	0.199567586490675	0.112584054087296	0.09197149560022	0.0375979540172991
run6	1.99629179840508	1.41824070672966	0.552116353557322	0.449479101779911	0.81274895540223	0.797831023573821	0.633996774046298	0.670733802284886	0.580249562656867	0.761243149682516	0.707564380555972	0.593663628118594	0.689411547067647	0.571370946412679	0.564070732633368	0.50828516279686	0.185764960466977	0.0810809942102895	0.683170886170691	0.582775039738013	0.674259012444378	0.518120541077946	0.153900967411629	0.0782981684365782	0.443247883815809	0.374569161336933	0.704933264736763	0.69616028059097	0.667069915504225	0.476967251517424	0.610096680410979	0.594992478851057	0.412408077561122	0.320318093960302	0.356739797865107	0.0897764028298585	0.31946019320534	0.549640309714514	0.460569291365432	0.370156876866157	0.20012014960752	0.158862751437428	0.104067468386581	0.149219136553172	0.107067150347483	0.0529756005449728	0.0273989253537323	0.0128711502324884	0.65272828060597	0.527611801429928	0.349617447842608	0.617945291570421	0.401507203299835	0.180747407454627	0.173644402684866	0.158749512504375	0.3016930100045	0.180561072036398	0.135045363766812	0.102808368356582	0.0873490868306585	0.0731895189940503	0.0564555412879356	0.0415200698665067	0.130474030888456	0.0398142633318334	0.225112980665967	0.200069844977751	0.112912522423879	0.0922521134543273	0.0377562199090046
run7	2.04825915924204	1.40777658570071	0.564524808534573	0.460754593265337	0.812572373551322	0.797613241522924	0.632267832458377	0.669731056132193	0.579202387575621	0.760984636973151	0.70709283339333	0.592851513044348	0.688880310274486	0.570306115109245	0.562994583615819	0.507164311069446	0.184632669651517	0.0805415193990301	0.6826247379981	0.581943148057597	0.673689449357532	0.518164651762412	0.153288082170891	0.0779966989550522	0.443564978786061	0.375087783385831	0.704986283550822	0.696244745172741	0.667208503169841	0.476746745877706	0.610307279766012	0.595221234963252	0.412822400349983	0.320508247422629	0.357175913374331	0.0898808079896005	0.319853416444178	0.550028827528624	0.461845539023049	0.371633174926254	0.20005614100795	0.158739311824409	0.103974965476726	0.149103259872006	0.106487657457127	0.0525781080495975	0.0271816355432228	0.0127708443427829	0.653309338783061	0.529393528258587	0.351307503954802	0.618752805979701	0.403047509759512	0.18082937699615	0.173720363466827	0.158824632908355	0.30331754279786	0.182059314684266	0.136393877131143	0.103946614514274	0.0883456248237588	0.0740481064946753	0.0571397466776661	0.0420305007849608	0.131697762156892	0.0402308095495225	0.226400310444478	0.201179283780811	0.113248424153792	0.0924667445677716	0.0378083422078896
run8	1.97861929940003	1.40374396351682	0.559119011504425	0.456056231298435	0.814750956182191	0.799745735888206	0.634308633908305	0.67163577299635	0.580653583340833	0.76274253440828	0.708460624118794	0.593488580125994	0.690131562631868	0.571155644247788	0.563829791770411	0.507930640967952	0.187535832818359	0.0820882482125894	0.683834379581021	0.582766662146893	0.674829324503775	0.516163476516174	0.15332775919704	0.0780825171941403	0.440816166836658	0.371918651032448	0.705959604354782	0.697130046457677	0.667851946157692	0.476522221758912	0.610651846922654	0.595531309424529	0.41397111159442	0.32192087940103	0.358313665526724	0.0903539082945853	0.320990190030499	0.550186900339983	0.461209785455727	0.370185833753312	0.197165757832108	0.156309786930653	0.102295697480126	0.146800218359082	0.104875596690165	0.051775788340583	0.0267490902654867	0.0125655281985901	0.653522551642418	0.527645700249987	0.349081272046398	0.618665657157142	0.402658953077346	0.178047227038648	0.171009677166142	0.156277039718014	0.303212413909305	0.182476878386081	0.136815716824159	0.104297746312684	0.0886624632568372	0.0743200674066297	0.0573202335983201	0.0421599693965302	0.132055457567122	0.0403842359532023	0.22636257299635	0.20118163760312	0.113323303539823	0.0925325478476076	0.0378258293835308
run9	2.04349226908155	1.4173162739163	0.557339356842158	0.453902910224489	0.813346555492225	0.798351262931853	0.632472633143343	0.670037502319884	0.579295268506575	0.76124369441028	0.707111248932553	0.592459695170241	0.688859996645168	0.570242891585421	0.562941386615669	0.507261895290235	0.185274047187641	0.0809191494575271	0.682592944127794	0.581946935338233	0.6736435379931	0.517410335863207	0.152993108839558	0.0777500208539573	0.442498220778961	0.373733758812059	0.704840914909254	0.696115643422829	0.667178034033298	0.477019492450378	0.610408088950552	0.59535628919554	0.411184151832408	0.318737875221239	0.355312323943803	0.0893418616219189	0.317961293060347	0.550322423688816	0.462568596450178	0.37310629839008	0.203405694440278	0.161706326953652	0.106050166511674	0.151938477726114	0.108738574896255	0.0537163271686416	0.0277696282135893	0.0130477319134043	0.653053929943503	0.528480668716564	0.349626050222489	0.618517682175891	0.403142456262187	0.184079884925754	0.176889607259637	0.161777677746113	0.303159639168042	0.182223683020849	0.13647120420979	0.103974986835658	0.0883685963451827	0.0740623041497925	0.0571645440127994	0.0420472815159242	0.131848095700215	0.040289902479876	0.226175246657667	0.200958435388231	0.113149138858057	0.0924094070896455	0.0377865570371481
run10	1.98828078691065	1.38680111589921	0.539860440982951	0.439356342987851	0.80897209019549	0.794241473016349	0.630637933658317	0.667732674511274	0.577522287735613	0.758356112969352	0.705314977346133	0.592220796030199	0.687295746622669	0.569699693945303	0.562442721903905	0.507045746692665	0.186561075776211	0.0815513461476926	0.681093197525124	0.581434369576521	0.672228651212439	0.51648114019799	0.153507204519774	0.0782109447777611	0.441961692305385	0.373578458882056	0.703633748267587	0.695039313269337	0.666415809164542	0.477099889935503	0.609995148432578	0.594980923553822	0.412943813739313	0.321022406614669	0.357299001324934	0.0903982465026749	0.32004192880356	0.549848195985201	0.460952164511774	0.369982001069946	0.196626109689516	0.155870742272886	0.102060994630268	0.146388848432578	0.104468617264137	0.0515543056147193	0.026646685120744	0.0125218918104095	0.652851183345833	0.529626426583671	0.351624495365232	0.618652130653467	0.404034031508425	0.1830885259987	0.175917649772511	0.160866080355982	0.304163932643368	0.182822575486226	0.137011281515924	0.104459111444428	0.0888073801359932	0.0744492849107545	0.0574360636718164	0.0422592295235238	0.132320271836408	0.0404723597070146	0.227090588900555	0.201804177151142	0.113711598965052	0.0928472389080546	0.0379778474726264
