t_n73	t_n74	t_n75	t_n76	t_n77	t_n78	t_n79	t_n80	t_n81	t_n82	t_n83	t_n84	t_n85	t_n86	t_n87	t_n88	t_n89	t_n90	t_n91	t_n92	t_n93	t_n94	t_n95	t_n96	t_n97	t_n98	t_n99	t_n100	t_n101	t_n102	t_n103	t_n104	t_n105	t_n106	t_n107	t_n108	t_n109	t_n110	t_n111	t_n112	t_n113	t_n114	t_n115	t_n116	t_n117	t_n118	t_n119	t_n120	t_n121	t_n122	t_n123	t_n124	t_n125	t_n126	t_n127	t_n128	t_n129	t_n130	t_n131	t_n132	t_n133	t_n134	t_n135	t_n136	t_n137	t_n138	t_n139	t_n140	t_n141	t_n142	t_n143
run1	2.4871738	1.6598658	0.701681	0.5676673	0.8282311	0.8116961	0.6694093	0.69107	0.6156502	0.76996	0.7121881	0.6106207	0.6950471	0.610247	0.6880636	0.5522871	0.1925787	0.101653	0.4846797	0.420328	0.6761135	0.5883217	0.5635617	0.5149296	0.2295696	0.1057521	0.7118088	0.7027854	0.6738366	0.4970929	0.6192789	0.6050054	0.4397237	0.353706	0.3849079	0.1087853	0.3487554	0.5632332	0.4852284	0.4048324	0.2433588	0.1966515	0.1316479	0.1852119	0.1358255	0.0688415	0.0361553	0.0170983	0.6617644	0.5582047	0.4043193	0.6313989	0.4352393	0.2143658	0.2064424	0.1898501	0.3314773	0.2064716	0.1572731	0.1216743	0.1041773	0.0879328	0.0688723	0.0512563	0.1525954	0.0507032	0.2504179	0.2231839	0.1239863	0.1009472	0.0441364
run2	2.4798878	1.6284232	0.6975006	0.5661718	0.8287835	0.8123183	0.6700739	0.6924575	0.6154496	0.7712617	0.7134688	0.6112912	0.6956124	0.6105884	0.6886939	0.5517855	0.1933437	0.1028186	0.4833726	0.4195101	0.6765461	0.588326	0.5635717	0.5146256	0.2300794	0.1073247	0.7123949	0.7034662	0.6741741	0.4960408	0.618637	0.6041441	0.4382892	0.3517652	0.384003	0.1096681	0.3475129	0.5627424	0.4880062	0.4098772	0.2506245	0.2025097	0.1370471	0.1909725	0.1408681	0.0713725	0.0373537	0.01775	0.661478	0.5571242	0.4047591	0.6303211	0.4333561	0.2114463	0.2034963	0.1869317	0.3300852	0.204187	0.1553565	0.1200665	0.1026807	0.0867051	0.0679179	0.0504943	0.1509247	0.0500499	0.2497751	0.222692	0.1237441	0.100784	0.0440017
run3	2.4864023	1.6632403	0.7006885	0.565961	0.8254414	0.8084351	0.6644028	0.6870802	0.6105647	0.7675184	0.7102554	0.6090609	0.6930669	0.6092043	0.6861261	0.5491906	0.1926744	0.102185	0.481657	0.4189697	0.6742465	0.5873865	0.5628341	0.514812	0.2295816	0.105596	0.7106092	0.701826	0.6733546	0.4966704	0.6187123	0.6042452	0.4376483	0.3503388	0.3828492	0.1086745	0.3461963	0.5626962	0.4874686	0.4079245	0.245971	0.198829	0.1337526	0.1873655	0.1389314	0.0705405	0.0370525	0.0175693	0.6611704	0.5580254	0.407952	0.6307878	0.433484	0.2140439	0.2059809	0.1893115	0.3295264	0.2045159	0.1554322	0.1197569	0.1023959	0.0864291	0.0677671	0.0503665	0.1510635	0.0498523	0.2491151	0.2222334	0.123857	0.1007953	0.0439451
run5	2.4847296	1.6464739	0.6956106	0.5645846	0.8263891	0.810003	0.6662863	0.6891809	0.6134379	0.7687887	0.7117031	0.6098344	0.6945076	0.6101676	0.6877292	0.5498456	0.1923769	0.101878	0.4817521	0.4179922	0.6760277	0.5875106	0.5628418	0.5145638	0.2273915	0.1040826	0.7113468	0.7024446	0.6736029	0.4975535	0.6189847	0.6046306	0.4388899	0.3524815	0.3839354	0.1094292	0.3473465	0.5629925	0.4890394	0.4114337	0.2497198	0.2019216	0.1364768	0.1905075	0.1406893	0.0714835	0.0375064	0.0178568	0.6616011	0.5586505	0.4074666	0.6313488	0.4324246	0.2135508	0.2056873	0.1889896	0.3284169	0.2037017	0.1554842	0.1201565	0.1028696	0.0867746	0.0677861	0.0503669	0.150679	0.0495128	0.2481772	0.22145	0.1237522	0.1008544	0.0441284
run6	2.4873918	1.6157599	0.6938307	0.5641678	0.8296789	0.813177	0.6676913	0.6918675	0.6159791	0.7709389	0.7125903	0.6105849	0.6950753	0.6103979	0.6881645	0.551223	0.1924928	0.1022842	0.4839494	0.420885	0.6763705	0.58815	0.5635617	0.5151018	0.2299186	0.106904	0.7121217	0.7031912	0.6745476	0.4977572	0.6192277	0.6049691	0.4411115	0.3548439	0.3869489	0.1088086	0.3504579	0.5629637	0.4870528	0.4086196	0.245764	0.1984855	0.1342087	0.1872011	0.1382252	0.07001	0.036659	0.0174009	0.6618131	0.558236	0.4059257	0.6314233	0.4334352	0.2149193	0.2068286	0.190192	0.3296848	0.2045494	0.1549874	0.119411	0.1020895	0.0861401	0.0675586	0.0503237	0.1510549	0.0498972	0.2493324	0.2224016	0.1238873	0.1008195	0.0441275
run9	2.4652601	1.630647	0.7002058	0.5687107	0.8296452	0.8129959	0.668227	0.692099	0.614688	0.7720894	0.7122683	0.6102833	0.6949726	0.6096916	0.6880031	0.5522703	0.1921872	0.1020966	0.484752	0.4208397	0.6759588	0.5876762	0.5627753	0.5140666	0.2286053	0.1054191	0.7124603	0.7033226	0.6737405	0.4977347	0.6190876	0.6048617	0.437735	0.3513194	0.3832471	0.1085719	0.3471731	0.5632358	0.4887217	0.4108115	0.249136	0.200267	0.1359617	0.1888544	0.1426801	0.0728151	0.0382824	0.018157	0.6616112	0.5579026	0.4069089	0.6309933	0.4345681	0.2143943	0.2063579	0.1895828	0.3304078	0.2050521	0.1560511	0.1203312	0.1028587	0.0869209	0.0677368	0.0504076	0.1517826	0.0500457	0.2487753	0.2218517	0.1238645	0.1008581	0.0441547
run10	2.4851836	1.6484733	0.6961146	0.5641046	0.8249825	0.8082876	0.6639523	0.6888628	0.613168	0.7666405	0.7099548	0.6094047	0.6930707	0.6091749	0.6863374	0.5501786	0.1926703	0.1024426	0.4823904	0.4189862	0.6744314	0.5869727	0.562286	0.5143697	0.2287925	0.1054242	0.7101182	0.7014236	0.673104	0.4979084	0.6183925	0.604287	0.4379793	0.3514261	0.3829723	0.1083089	0.3465807	0.5628443	0.4882362	0.4097908	0.2500952	0.2014535	0.1359868	0.1900388	0.14038	0.0714093	0.0373983	0.0178063	0.6614973	0.558128	0.4050335	0.6311548	0.4338836	0.2145292	0.2066557	0.1899673	0.329933	0.2045117	0.155019	0.1191968	0.1018783	0.086121	0.0676241	0.0502238	0.1508009	0.0498974	0.2501578	0.2233116	0.1239044	0.1008712	0.0440636
