t_n73	t_n74	t_n75	t_n76	t_n77	t_n78	t_n79	t_n80	t_n81	t_n82	t_n83	t_n84	t_n85	t_n86	t_n87	t_n88	t_n89	t_n90	t_n91	t_n92	t_n93	t_n94	t_n95	t_n96	t_n97	t_n98	t_n99	t_n100	t_n101	t_n102	t_n103	t_n104	t_n105	t_n106	t_n107	t_n108	t_n109	t_n110	t_n111	t_n112	t_n113	t_n114	t_n115	t_n116	t_n117	t_n118	t_n119	t_n120	t_n121	t_n122	t_n123	t_n124	t_n125	t_n126	t_n127	t_n128	t_n129	t_n130	t_n131	t_n132	t_n133	t_n134	t_n135	t_n136	t_n137	t_n138	t_n139	t_n140	t_n141	t_n142	t_n143
run1	1.6451445	1.2398859	0.4435171	0.3557955	0.7763686	0.7630756	0.5642361	0.6225705	0.525089	0.7322079	0.6852498	0.55577	0.6695179	0.5577501	0.6629632	0.4751013	0.1184082	0.0577971	0.395053	0.3259268	0.6516631	0.5598716	0.5340971	0.4818879	0.159383	0.0644398	0.6837167	0.6759007	0.6493737	0.4565775	0.5969219	0.5819843	0.3869209	0.2904971	0.3312872	0.0730095	0.293423	0.5337866	0.4301811	0.3313541	0.1597006	0.1258064	0.0815288	0.1180503	0.0827482	0.0399763	0.0204321	0.0095208	0.6336518	0.4901082	0.2973608	0.597627	0.3684299	0.14584	0.1397905	0.1272673	0.273957	0.1590281	0.1174992	0.0883727	0.0746766	0.0622434	0.0474964	0.0345659	0.1129828	0.0321972	0.2008467	0.1769805	0.0965796	0.0783499	0.0308656
run2	1.6408041	1.2347294	0.4362755	0.348743	0.7731313	0.7599506	0.5674881	0.6217058	0.5261049	0.7288566	0.6816741	0.5544582	0.6661802	0.5580238	0.6598828	0.4777764	0.1179986	0.0574679	0.3988063	0.3290633	0.6487699	0.55693	0.5312988	0.4792685	0.1589902	0.0642183	0.6813162	0.6736297	0.6475587	0.4572862	0.5953355	0.5807714	0.3852551	0.2888004	0.329064	0.0731697	0.2912863	0.5330225	0.4277806	0.3294813	0.1672767	0.1320307	0.0857764	0.1238776	0.0857173	0.0410636	0.0208817	0.0097302	0.6320612	0.487409	0.2951848	0.5960987	0.3662409	0.1429452	0.1371095	0.1246924	0.2725026	0.1591918	0.1173724	0.0884451	0.0747771	0.0622459	0.047581	0.0346144	0.1134418	0.0321309	0.2006545	0.1773898	0.0968578	0.0786375	0.0309857
run3	1.6467813	1.2286534	0.427544	0.3425119	0.7729577	0.7597539	0.568872	0.6199654	0.5224486	0.7292762	0.6814041	0.5544454	0.6655749	0.5568595	0.659158	0.4764967	0.116677	0.0568533	0.3986351	0.3284205	0.6478372	0.5581654	0.5327109	0.4812838	0.1590141	0.0641892	0.6805591	0.6727184	0.6464505	0.4571875	0.5946652	0.5801576	0.384928	0.2882178	0.3296523	0.073104	0.2923088	0.532455	0.4294444	0.3322737	0.1658257	0.1300812	0.0841635	0.1217739	0.0841368	0.0401556	0.0204892	0.0095217	0.6308379	0.4883516	0.2985806	0.5952752	0.367915	0.1449998	0.1390626	0.1265924	0.27207	0.1576625	0.1160215	0.0874015	0.0737809	0.0615221	0.0468559	0.0341898	0.111985	0.0320082	0.1994109	0.1761102	0.0968793	0.0786633	0.0309998
run5	1.6444064	1.2242839	0.4367786	0.3504452	0.7708443	0.7576837	0.5705981	0.6216975	0.5253164	0.7271993	0.6800178	0.5528453	0.6643861	0.5562348	0.657965	0.4741056	0.1183595	0.0577622	0.3958383	0.3262727	0.646918	0.5576435	0.5320164	0.4802372	0.1586682	0.0637983	0.6787048	0.67091	0.6451079	0.4564074	0.5950562	0.5808186	0.3851213	0.2874731	0.3295469	0.0725134	0.2916857	0.5336695	0.4299082	0.3308678	0.1625642	0.1276013	0.0824573	0.1197449	0.0827452	0.0398771	0.0203558	0.009494	0.6298198	0.4886265	0.2925635	0.5950896	0.3673097	0.1337496	0.1282492	0.1166732	0.2722203	0.1570225	0.1153723	0.0868453	0.0734244	0.061204	0.0467269	0.0340528	0.1116186	0.0318719	0.1994101	0.1762595	0.0965692	0.0784449	0.0309491
run6	1.6397536	1.2219315	0.4184864	0.3365514	0.7723055	0.7593073	0.5683867	0.6219398	0.5256484	0.7293942	0.6811526	0.5554566	0.6654319	0.5571277	0.6589777	0.4769707	0.1175153	0.0573176	0.3972349	0.3269675	0.6476367	0.5570111	0.531652	0.4799	0.1594122	0.0642632	0.6814092	0.6735811	0.6474098	0.4573304	0.5953029	0.5805935	0.3814286	0.2840023	0.3259677	0.0724588	0.2884654	0.5332543	0.4313867	0.3346449	0.1642656	0.1292051	0.0830929	0.1210526	0.0838296	0.0401291	0.0204273	0.0095006	0.631944	0.4891987	0.296211	0.5961947	0.3683731	0.1435053	0.1376423	0.1251988	0.2728384	0.1587554	0.117255	0.0883088	0.0747288	0.0623324	0.0476208	0.0346892	0.1127585	0.0323254	0.1998588	0.1764662	0.0965221	0.0783573	0.0309639
run9	1.6413442	1.2261983	0.4428881	0.3539058	0.7727261	0.7595964	0.5673035	0.6229085	0.5268095	0.7294173	0.6822955	0.5541309	0.66665	0.5568655	0.6602417	0.4778789	0.1179028	0.0570605	0.3978346	0.3276724	0.6490739	0.5590533	0.5334081	0.4811863	0.1589427	0.0639766	0.681312	0.6737009	0.6480491	0.4576284	0.5961238	0.5813774	0.3807417	0.2838191	0.3247044	0.0719784	0.2871886	0.534099	0.4303887	0.3321728	0.1642663	0.1293748	0.0834021	0.1211968	0.0846214	0.0406801	0.0207822	0.0096704	0.6325584	0.4915135	0.2966311	0.5969274	0.3667466	0.1288602	0.1232768	0.1119989	0.2729273	0.1584144	0.1165085	0.0877855	0.0741906	0.0617863	0.0472354	0.0345046	0.112756	0.0319917	0.2001539	0.1770654	0.0968286	0.0786212	0.0311427
run10	1.6434767	1.2310269	0.4294283	0.3436794	0.7768288	0.7635984	0.567024	0.6228072	0.52583	0.7328174	0.6843597	0.5545738	0.6682533	0.5573299	0.6615873	0.4767645	0.1163958	0.0565499	0.3977639	0.3282503	0.6500777	0.5585057	0.5327778	0.4805817	0.1590321	0.0637662	0.6836694	0.6756728	0.6489718	0.4577498	0.596169	0.581269	0.3827048	0.285912	0.3262391	0.0727782	0.2890505	0.5326917	0.428486	0.3312655	0.1647842	0.129572	0.0837014	0.1214169	0.0838389	0.0401288	0.020486	0.0095444	0.6331853	0.4906605	0.295827	0.5972864	0.3673922	0.136124	0.1304835	0.1185827	0.2724224	0.1586852	0.1173661	0.0884721	0.0747863	0.0623201	0.0475338	0.0346662	0.1133051	0.0322022	0.199475	0.1761229	0.0966059	0.078345	0.0309244
