Taxon	Len_aln	Num_gaps	Missing_taxon	perc_missdat
acinonyx_jubatus	198006	195364	N	98.6656969990808
ailuropoda_melanoleuca	198006	14192	N	7.16745957193216
ailuropoda_melanoleuca_qinlingensis	198006	197704	N	99.847479369312
ailurus_fulgens	198006	184192	N	93.0234437340283
ailurus_fulgens_styani	198006	198006	Y	100
anourosorex_squamipes	198006	197044	N	99.5141561366827
anourosorex_yamashinai	198006	197486	N	99.7373816955042
aonyx_capensis	198006	195330	N	98.6485258022484
aonyx_cinerea	198006	194240	N	98.0980374332091
arctictis_binturong	198006	197508	N	99.7484924699252
arctocephalus_australis	198006	195126	N	98.5454986212539
arctocephalus_forsteri	198006	185294	N	93.579992525479
arctocephalus_gazella	198006	197222	N	99.6040524024525
arctocephalus_pusillus	198006	197760	N	99.8757613405654
arctocephalus_townsendi	198006	198006	Y	100
arctocephalus_tropicalis~	198006	197760	N	99.8757613405654
arctogalidia_trivirgata	198006	198006	Y	100
arctonyx_collaris	198006	193398	N	97.6727977940062
atelerix_albiventris	198006	196970	N	99.4767835318122
atelerix_algirus	198006	195874	N	98.9232649515671
atelerix_frontalis	198006	196494	N	99.2363867761583
atelocynus_microtis	198006	195832	N	98.9020534731271
atilax_paludinosus	198006	198006	Y	100
bassaricyon_alleni	198006	195914	N	98.9434663596053
bassaricyon_gabbii	198006	195582	N	98.7757946728887
bassaricyon_medius_medius	198006	198006	Y	100
bassaricyon_neblina_neblina	198006	198006	Y	100
bassariscus_astutus	198006	194294	N	98.1253093340606
bassariscus_sumichrasti	198006	196686	N	99.3333535347414
bdeogale_crassicauda	198006	198006	Y	100
bdeogale_nigripes	198006	198006	Y	100
blarina_brevicauda	198006	195930	N	98.9515469228205
blarina_carolinensis	198006	198006	Y	100
blarina_hylophaga	198006	198006	Y	100
blarinella_griselda	198006	197044	N	99.5141561366827
blarinella_quadraticauda	198006	198006	Y	100
blarinella_wardi	198006	198006	Y	100
callorhinus_ursinus	198006	195120	N	98.5424684100482
lupulella_adusta~	198006	195828	N	98.9000333323233
canis_anthus	198006	198006	Y	100
canis_aureus	198006	195822	N	98.8970031211175
canis_familiaris	198006	16566	N	8.36641313899579
canis_himalayensis	198006	198006	Y	100
canis_indica	198006	198006	Y	100
canis_latrans	198006	194674	N	98.3172227104229
canis_lupus	198006	191530	N	96.7293920386251
canis_lupus_baileyi	198006	198006	Y	100
canis_lupus_campestris	198006	198006	Y	100
canis_lupus_chanco	198006	198006	Y	100
canis_lupus_desertorum	198006	198006	Y	100
canis_lupus_dingo	198006	198006	Y	100
canis_lupus_laniger	198006	198006	Y	100
canis_lupaster~	198006	198006	Y	100
canis_lupus_lycaon~	198006	198006	Y	100
lupulella_mesomelas~	198006	195832	N	98.9020534731271
lupulella_mesomelas_elongae~	198006	198006	Y	100
canis_rufus	198006	197704	N	99.847479369312
canis_simensis	198006	195822	N	98.8970031211175
caracal_caracal	198006	196834	N	99.4080987444825
catopuma_badia	198006	196834	N	99.4080987444825
catopuma_temminckii	198006	195218	N	98.5919618597416
ceratotherium_simum	198006	177078	N	89.430623314445
ceratotherium_simum_cottoni	198006	197478	N	99.7333414138966
cerdocyon_thous	198006	195832	N	98.9020534731271
chimarrogale_himalayica	198006	197036	N	99.5101158550751
chimarrogale_phaeura	198006	198006	Y	100
chimarrogale_platycephala	198006	197492	N	99.7404119067099
chimarrogale_styani	198006	198006	Y	100
chodsigoa_caovansunga	198006	197480	N	99.7343514842985
chodsigoa_hypsibia	198006	197048	N	99.5161762774865
chodsigoa_parca	198006	197032	N	99.5080957142713
chodsigoa_sodalis	198006	197042	N	99.5131460662808
chrotogale_owstoni	198006	198006	Y	100
chrysocyon_brachyurus	198006	195310	N	98.6384250982293
civettictis_civetta	198006	195956	N	98.9646778380453
condylura_cristata	198006	194034	N	97.9940001818127
conepatus	198006	195864	N	98.9182145995576
congosorex_phillipsorum	198006	198006	Y	100
crocidura_aleksandrisi	198006	197422	N	99.7050594426431
crocidura_attenuata	198006	196690	N	99.3353736755452
crocidura_baileyi	198006	198006	Y	100
crocidura_batakorum	198006	198006	Y	100
crocidura_batesi	198006	197428	N	99.7080896538489
crocidura_beatus	198006	196956	N	99.4697130389988
crocidura_beccarii	198006	197478	N	99.7333414138966
crocidura_brunnea	198006	196808	N	99.3949678292577
crocidura_buettikoferi	198006	197440	N	99.7141500762603
crocidura_canariensis	198006	197480	N	99.7343514842985
crocidura_caspica~	198006	198006	Y	100
crocidura_crenata	198006	197448	N	99.7181903578679
crocidura_crossei	198006	197472	N	99.7303112026908
crocidura_cyanea	198006	197422	N	99.7050594426431
crocidura_douceti	198006	197454	N	99.7212205690737
crocidura_dsinezumi	198006	197606	N	99.7979859196186
crocidura_eburnea	198006	197416	N	99.7020292314374
crocidura_fingui	198006	198006	Y	100
crocidura_flavescens	198006	197438	N	99.7131400058584
crocidura_foetida	198006	197174	N	99.5798107128067
crocidura_fuliginosa	198006	196048	N	99.011141076533
crocidura_fulvastra	198006	197416	N	99.7020292314374
crocidura_fumosa	198006	197618	N	99.80404634203
crocidura_fuscomurina	198006	197424	N	99.7060695130451
crocidura_glassi	198006	198006	Y	100
crocidura_goliath	198006	197420	N	99.7040493722412
crocidura_grandiceps	198006	197454	N	99.7212205690737
crocidura_grassei	198006	197448	N	99.7181903578679
crocidura_grayi	198006	196764	N	99.3727462804157
crocidura_grayi_halconus	198006	198006	Y	100
crocidura_hikmiya	198006	197074	N	99.5293071927113
crocidura_hildegardeae	198006	197460	N	99.7242507802794
crocidura_hirta	198006	197426	N	99.707079583447
crocidura_horsfieldii	198006	197074	N	99.5293071927113
crocidura_ichnusae	198006	197420	N	99.7040493722412
crocidura_indochinensis	198006	198006	Y	100
crocidura_jouvenetae	198006	197452	N	99.7202104986718
crocidura_lamottei	198006	197442	N	99.7151601466622
crocidura_lasiura	198006	198006	Y	100
crocidura_lepidura	198006	196772	N	99.3767865620234
crocidura_leucodon	198006	197466	N	99.7272809914851
crocidura_levicula	198006	197438	N	99.7131400058584
crocidura_luna	198006	198006	Y	100
crocidura_lusitania	198006	197426	N	99.707079583447
crocidura_macmillani	198006	198006	Y	100
crocidura_malayana	198006	197466	N	99.7272809914851
crocidura_mariquensis	198006	197418	N	99.7030393018393
crocidura_maxi	198006	196948	N	99.4656727573912
crocidura_mdumai	198006	197348	N	99.6676868377726
crocidura_mindorus	198006	196766	N	99.3737563508177
crocidura_miya	198006	197074	N	99.5293071927113
crocidura_monacha	198006	198006	Y	100
crocidura_monax	198006	197346	N	99.6666767673707
crocidura_monticola	198006	196950	N	99.4666828277931
crocidura_munissii	198006	197350	N	99.6686969081745
crocidura_muricauda	198006	197456	N	99.7222306394756
crocidura_musseri	198006	197436	N	99.7121299354565
crocidura_nanilla	198006	197464	N	99.7262709210832
crocidura_neglecta	198006	196832	N	99.4070886740806
crocidura_negligens	198006	197474	N	99.7313212730927
crocidura_negrina	198006	196954	N	99.4687029685969
crocidura_newmarki	198006	197618	N	99.80404634203
crocidura_nigripes	198006	196808	N	99.3949678292577
crocidura_nigripes_lipara	198006	198006	Y	100
crocidura_nimbae	198006	197460	N	99.7242507802794
crocidura_nimbasilvanus	198006	197452	N	99.7202104986718
crocidura_ninoyi	198006	197358	N	99.6727371897821
crocidura_obscurior	198006	197418	N	99.7030393018393
crocidura_olivieri	198006	197416	N	99.7020292314374
crocidura_olivieri_cara	198006	197460	N	99.7242507802794
crocidura_olivieri_giffardi	198006	197454	N	99.7212205690737
crocidura_olivieri_kivu	198006	197446	N	99.717180287466
crocidura_olivieri_spurelli	198006	197438	N	99.7131400058584
crocidura_olivieri_sururae	198006	197464	N	99.7262709210832
crocidura_orientalis	198006	196794	N	99.3878973364444
crocidura_orientalis_lawuana~	198006	197468	N	99.728291061887
crocidura_orii	198006	198006	Y	100
crocidura_palawanensis	198006	197356	N	99.6717271193802
crocidura_panayensis	198006	196954	N	99.4687029685969
crocidura_paradoxura	198006	196788	N	99.3848671252386
crocidura_parvipes	198006	198006	Y	100
crocidura_phanluongi	198006	198006	Y	100
crocidura_phuquocensis	198006	198006	Y	100
crocidura_poensis	198006	197456	N	99.7222306394756
crocidura_rapax_kurodai	198006	196950	N	99.4666828277931
crocidura_rhoditis	198006	197430	N	99.7090997242508
crocidura_roosevelti	198006	197458	N	99.7232407098775
crocidura_russula	198006	194848	N	98.4050988353888
crocidura_shantungensis	198006	197462	N	99.7252608506813
crocidura_sibirica~	198006	198006	Y	100
crocidura_sicula	198006	197426	N	99.707079583447
crocidura_silacea	198006	197424	N	99.7060695130451
crocidura_sokolovi	198006	198006	Y	100
crocidura_somalica	198006	198006	Y	100
crocidura_suaveolens	198006	197442	N	99.7151601466622
crocidura_suaveolens_gueldenstaedtii	198006	197110	N	99.5474884599457
crocidura_suaveolens_mimula	198006	198006	Y	100
crocidura_tanakae	198006	196946	N	99.4646626869893
crocidura_tansaniana	198006	197348	N	99.6676868377726
crocidura_tarfayensis	198006	197494	N	99.7414219771118
crocidura_theresae	198006	197438	N	99.7131400058584
crocidura_usambarae	198006	197346	N	99.6666767673707
