<< DIR rodentia_subt2/rod_subt2_nt12cp.aln >>
Num_missing_taxa	Num_present_taxa	Num_total_taxa	Avg_missdat_with_missing_taxa	Avg_missdat_without_missing_taxa
186	505	691	0.989581586801952	0.98574430986168
Missing data before (total taxa): 98.96 (691)
Missing data after (present taxa): 98.57 (505)

