t_n73	t_n74	t_n75	t_n76	t_n77	t_n78	t_n79	t_n80	t_n81	t_n82	t_n83	t_n84	t_n85	t_n86	t_n87	t_n88	t_n89	t_n90	t_n91	t_n92	t_n93	t_n94	t_n95	t_n96	t_n97	t_n98	t_n99	t_n100	t_n101	t_n102	t_n103	t_n104	t_n105	t_n106	t_n107	t_n108	t_n109	t_n110	t_n111	t_n112	t_n113	t_n114	t_n115	t_n116	t_n117	t_n118	t_n119	t_n120	t_n121	t_n122	t_n123	t_n124	t_n125	t_n126	t_n127	t_n128	t_n129	t_n130	t_n131	t_n132	t_n133	t_n134	t_n135	t_n136	t_n137	t_n138	t_n139	t_n140	t_n141	t_n142	t_n143
run1	1.6582626	1.2302927	0.4525337	0.362703	0.7784611	0.7653407	0.5647682	0.6238675	0.527644	0.73449	0.6859438	0.5548916	0.6699326	0.5564359	0.6634491	0.4891155	0.1209681	0.0589973	0.4092333	0.3367588	0.6520687	0.5595609	0.5342028	0.4821235	0.1585554	0.0639178	0.6850899	0.6770266	0.6500314	0.4619984	0.5955221	0.5802627	0.3825825	0.2851299	0.3267998	0.0728063	0.2894741	0.5316374	0.4251469	0.327168	0.1635519	0.1282803	0.0829625	0.1202901	0.0825602	0.0393879	0.0200653	0.0093422	0.6349969	0.4954277	0.3007968	0.5991094	0.3696336	0.1461278	0.1400965	0.1274043	0.2746095	0.1597332	0.1178305	0.0886757	0.0749226	0.0624326	0.0476403	0.0347261	0.1134496	0.0321513	0.1997375	0.1762905	0.0958838	0.0776042	0.0306122
run3	1.6426669	1.2427777	0.4570304	0.3666974	0.7738932	0.7605615	0.5586904	0.6198559	0.5238114	0.7295986	0.6808231	0.5527605	0.6650973	0.5548196	0.6586585	0.4802478	0.1189145	0.0578311	0.4017304	0.3316821	0.6477123	0.5582617	0.5330381	0.481685	0.1592194	0.0643605	0.6815833	0.6736881	0.6470666	0.4613069	0.5934034	0.5787974	0.3834835	0.2860476	0.3281702	0.0726381	0.2906462	0.5309299	0.4248255	0.3257494	0.1566963	0.1230538	0.0799978	0.1153204	0.0811434	0.0393803	0.0201158	0.0093787	0.6312102	0.4928168	0.3005296	0.5956251	0.3593446	0.1440084	0.1380215	0.125602	0.2675699	0.1580536	0.1170668	0.0885206	0.0749879	0.0625832	0.0477756	0.0348729	0.1129476	0.0323246	0.1972925	0.1745019	0.0958459	0.0778939	0.0307845
run4	1.6479702	1.2284236	0.4300352	0.347845	0.7763165	0.7626885	0.5545028	0.6212994	0.5243464	0.7313693	0.6828296	0.5510839	0.6668382	0.5562164	0.6602592	0.4796496	0.1181204	0.0577467	0.4012822	0.3311654	0.6490983	0.5592528	0.5338402	0.4823515	0.1594762	0.0644235	0.6834114	0.6756492	0.6499637	0.4614227	0.5976247	0.5826846	0.3851097	0.2878587	0.3291038	0.0727838	0.2908742	0.5339902	0.4305466	0.3323658	0.161591	0.1261422	0.0818677	0.1181976	0.0815638	0.0393814	0.0201274	0.0093794	0.6353128	0.4849734	0.2942313	0.5993796	0.3660639	0.1430417	0.1370786	0.1248927	0.2710589	0.1577658	0.116632	0.0878886	0.0743555	0.0620662	0.0472595	0.0345605	0.1126081	0.0321971	0.2015811	0.1784636	0.0982014	0.0798589	0.0313513
