t_n89	t_n90	t_n91	t_n92	t_n93	t_n94	t_n95	t_n96	t_n97	t_n98	t_n99	t_n100	t_n101	t_n102	t_n103	t_n104	t_n105	t_n106	t_n107	t_n108	t_n109	t_n110	t_n111	t_n112	t_n113	t_n114	t_n115	t_n116	t_n117	t_n118	t_n119	t_n120	t_n121	t_n122	t_n123	t_n124	t_n125	t_n126	t_n127	t_n128	t_n129	t_n130	t_n131	t_n132	t_n133	t_n134	t_n135	t_n136	t_n137	t_n138	t_n139	t_n140	t_n141	t_n142	t_n143	t_n144	t_n145	t_n146	t_n147	t_n148	t_n149	t_n150	t_n151	t_n152	t_n153	t_n154	t_n155	t_n156	t_n157	t_n158	t_n159	t_n160	t_n161	t_n162	t_n163	t_n164	t_n165	t_n166	t_n167	t_n168	t_n169	t_n170	t_n171	t_n172	t_n173	t_n174	t_n175
run11	1.73679531078446	0.483072210914454	0.308897997110144	0.301997038448078	0.2935197920054	0.225669518619069	0.131181383770811	0.121050364731763	0.110139338298085	0.10282098479576	0.0881374172941353	0.0818664404079796	0.0467338508274586	0.036875792840358	0.00925755852707365	0.00835353568821559	0.00734764201289935	0.00688437280135993	0.0285210039948003	0.0145962161291935	0.00405958359082046	0.0049003380580971	0.0319348131143443	0.0578466935253237	0.103181003974801	0.0910804014849258	0.0731814908504575	0.0252790290485476	0.0190066084695765	0.0106347228238588	0.00346108670066497	0.00630012730363482	0.0202339921303935	0.0583673894155292	0.0439141880455977	0.115921593505325	0.108486962911854	0.0905818117344133	0.0438518612019399	0.0248467957252137	0.00461890690465477	0.0866978342932853	0.278396120148993	0.2556398159992	0.115659715979201	0.229181048492575	0.249725383675816	0.272817584645768	0.118325904439778	0.0828183853357332	0.0571675960901955	0.103792376841158	0.180564611109445	0.174311054382281	0.142702922453877	0.134296739223039	0.0804267497675116	0.0678591651367432	0.0620449724113794	0.0493961605519724	0.0140922276036198	0.0119496512324384	0.0101884447377631	0.015018397700115	0.0207612124693765	0.00184165335733213	0.0140978375581221	0.130178894335283	0.0946510496625169	0.0724012422028899	0.0630989016249188	0.0573625345682716	0.0445710307334633	0.0206058062346883	0.05187961339933	0.0847900911454427	0.138729219489026	0.120599586350682	0.0745872944152792	0.0627943279936003	0.00716596962651867	0.0350779797060147	0.0410580313234338	0.0173493961251937	0.101086684480776	0.42593346259187	0.121998627343633
run12	1.73493135749213	0.483275200114994	0.307506161476926	0.300649618694065	0.292025110239488	0.224266394540273	0.130352009034548	0.120173282060897	0.109264331438428	0.10202091259937	0.087397587840608	0.0811775545872706	0.04636381759912	0.0365963739113044	0.00919724231288436	0.00829379574521274	0.00729138328083596	0.00683215102744863	0.0283108319984001	0.0144547940552972	0.00403054644767762	0.00486085965701715	0.0316540701614919	0.0572241078246088	0.102290093265337	0.0902225564421779	0.0725174057497125	0.0249668025148743	0.0187507557722114	0.0104487259487026	0.00341108981550922	0.00621751220938953	0.019969294040298	0.0578239612569372	0.0435366751562422	0.114680367261637	0.107236502719864	0.0895745610169491	0.0434214757962102	0.0244260814059297	0.00462856906654667	0.0853967934253287	0.277008529498525	0.254217779311034	0.11561332840858	0.228033671411429	0.248292542092895	0.271546595160242	0.117674127018649	0.0822807836158192	0.0567897560921954	0.102998807369632	0.185633953697315	0.17933896039198	0.14720936919654	0.138538380550972	0.0831189405929704	0.0701249290335483	0.0641081081645918	0.0511602717064147	0.01464258360082	0.0123987192940353	0.0105729036648168	0.0155855750312484	0.0215019045247738	0.00192636140692965	0.0146146163241838	0.134025611294435	0.0971838328083596	0.0742644850507475	0.064698113479326	0.0588226203139843	0.0457147876956152	0.0211120907954602	0.0531573552222389	0.0870336719514024	0.143097767941603	0.124319554162292	0.0768771225838708	0.0647851180940953	0.00743184902754862	0.0365105701564922	0.0426200956752162	0.0180697389530523	0.103796375106245	0.397460993585321	0.117902203179841
run13	1.73748811074446	0.483008006494675	0.307874691530423	0.300994957187141	0.292389747737613	0.224659880050997	0.130424291100445	0.12026971220939	0.109386216259187	0.102103593255337	0.0874626316834158	0.081208716879156	0.0462110983650817	0.0364217880505975	0.00913458420078996	0.00823247398130094	0.0072379209039548	0.00678197457127144	0.0281761411679416	0.014417986520674	0.00401798327083646	0.00483638338583071	0.0317041872906355	0.0573394097545123	0.102423288710564	0.090332691620419	0.0726288782260887	0.0249937451577421	0.018753481040948	0.0104572400279986	0.00339029104544773	0.00623872553872306	0.0200345999750013	0.0577326021898905	0.043631988760562	0.115054319579021	0.107621853022349	0.089888106839658	0.043547989520524	0.0245361415679216	0.0046037216039198	0.0856385663366832	0.27744734979251	0.254633560071996	0.115723364821759	0.228271035168242	0.248863962546873	0.271963907889606	0.117836671681416	0.0823326593670316	0.0568242764161792	0.103409243927804	0.184125681250937	0.177867697970101	0.145889075781211	0.137297561846908	0.0823350030848458	0.0694768267186641	0.0634626982650867	0.0506206278486076	0.0144869516824159	0.0122763055347233	0.0104585279736013	0.0154364403029848	0.0213022302984851	0.00189945406229689	0.0144552449977501	0.132878093845308	0.0964321256937153	0.0737032398380081	0.0642394204689766	0.0584193643617819	0.0454387180440978	0.0210198709264537	0.052824614259287	0.0863743547022649	0.141879763456827	0.123416345737713	0.0762525526523674	0.0642370011649418	0.00739438772561372	0.0361366405629719	0.042051099060047	0.0177975670616469	0.103096656487176	0.409358842047898	0.11921858160092
run14	1.73591814551772	0.483082827533623	0.307872552107395	0.300992139303035	0.292403214254287	0.224698613859307	0.130390661466927	0.120306552057397	0.109428117264137	0.102143502129894	0.087514292900355	0.0812831063646818	0.0463298319034048	0.036529794440278	0.00915099430528474	0.00825054066296685	0.00725299354032298	0.00679273606319684	0.0282742760711964	0.0144320663016849	0.00401781254937253	0.004841301559922	0.0317099604269786	0.0572781256737163	0.102463467021649	0.0904099683965802	0.0727168398980051	0.025103486860657	0.0188716260786961	0.0105140089345533	0.00342404475776211	0.00625279062046898	0.0200865302784861	0.0578923068446578	0.0436570690515474	0.115394905819709	0.107979811554422	0.0902316676216189	0.043690104619769	0.0246881248187591	0.00464629688015599	0.0858521375631218	0.27735444280286	0.254452001559922	0.115558261526924	0.228120790050497	0.248615168981551	0.272012413729314	0.117878889550522	0.0824620036548173	0.0569487753312334	0.103713305424729	0.18327969619519	0.176992682505875	0.145083867641618	0.136506919514024	0.0819926546622669	0.0691705377231139	0.0632222301784911	0.0503833712364382	0.0144280219639018	0.0122271705864707	0.0104299365381731	0.0153646252187391	0.0212017041347933	0.00189100453977301	0.0143850968051597	0.132227961346933	0.0960932783510824	0.0734981788910554	0.064073597240138	0.0582471546872656	0.0453147729863507	0.0209416556872156	0.0527074965851707	0.0860488592070397	0.14095870559472	0.122544565061747	0.0758809009049548	0.0638148313834308	0.00731235706214689	0.0358349626868657	0.0418374211889406	0.0177011933353332	0.102621969821509	0.425210764126794	0.120809669646518
run15	1.73657387030149	0.483018876481176	0.307449100529973	0.300593898860057	0.291993908014599	0.224485004739763	0.130340711934403	0.120199684905755	0.109294571016449	0.102029846097695	0.087333313319334	0.081101816779161	0.0461579649417529	0.0363939879456027	0.00911533091345433	0.00821878760061997	0.00722982649367532	0.00677241655917204	0.0281491518624069	0.0143948841657917	0.00401031516924154	0.00484208793060347	0.0316834162941853	0.0572088139343033	0.102341222053897	0.0902878759362032	0.0725692420478976	0.024945518699065	0.0187186065296735	0.0104342944552772	0.00338858016099195	0.0061824812859357	0.0199668742762862	0.0578897362781861	0.0436436121643918	0.115099160331983	0.107617714149293	0.0898138495125244	0.0434838718064097	0.024565014539273	0.00462559548522574	0.085626410159492	0.276949133758312	0.254176526528674	0.115654095350232	0.227775070516474	0.248411711514424	0.271697862931853	0.117623613834308	0.0822321590920454	0.0568455888155592	0.102980303214839	0.183205900744963	0.176945518679066	0.145089851217439	0.136536471466427	0.081813309759512	0.0689999657567122	0.0630827970251487	0.0502867148142593	0.0143548736913154	0.0121609428328584	0.0103760231338433	0.0153164313734313	0.0210819157142143	0.00187081549422529	0.0143238504774761	0.132258366776661	0.0959928455227239	0.073408093120344	0.0639586584870756	0.0581391188890555	0.0452204228938553	0.0208786334033298	0.0526567764011799	0.0859727668916554	0.141181434978251	0.1226973460027	0.0757956288285586	0.0638868865856707	0.00732846744662767	0.035789985560722	0.0418036756612169	0.0175900148942553	0.102556340427979	0.404375959832008	0.117295836308185
run16	1.73877728956052	0.483191531043448	0.308037514634268	0.301126617269137	0.292533851472426	0.224862317169142	0.130621002929854	0.120452827458627	0.109563306274686	0.102268760831958	0.0875924369481526	0.081336193680316	0.0463208513024349	0.0365252293935303	0.00912291530423479	0.00823338633568322	0.00723906079696015	0.00677890399480026	0.0282497684065797	0.0144713382030898	0.00401947549122544	0.00489892346882656	0.0317223449027549	0.0574743896705165	0.102640272871356	0.0905357346732663	0.0727694451627419	0.0250667927753612	0.0188483874106295	0.0105180940702965	0.00339950328483576	0.00625642664866757	0.02009548520074	0.0580771527573621	0.0436726275286236	0.115334983925804	0.107861117824109	0.0901672046147693	0.0436307263136843	0.0246105344082796	0.00459385270736463	0.0861899987550623	0.27743344120294	0.254674342857857	0.115764335773211	0.228343100519974	0.248797698305085	0.272055680645968	0.117912689510524	0.0824193337983101	0.0569489859557022	0.10376525139743	0.184695109934503	0.178387422683866	0.146330369911504	0.137651777261137	0.0825357800259987	0.0696520745562722	0.0636470856857157	0.0506877430828459	0.0145116669566522	0.0122975941102945	0.010484487280636	0.0154510355632218	0.0212684515824209	0.00191067421628919	0.0144318946302685	0.133197609159542	0.0966546096295185	0.0739453445177741	0.0644371010899455	0.0585648856707165	0.0455162108244588	0.0210345300784961	0.0529901658367082	0.0866012344182791	0.142392801829909	0.123781175531223	0.0764300582670866	0.064389019699015	0.00741728769061547	0.0363901770161492	0.0422694122043898	0.0178548836158192	0.103272862121894	0.415353730488476	0.118123708104595
run17	1.73827876861157	0.483174766096695	0.308531965736713	0.301633874131293	0.293004316049198	0.225284148882556	0.130841433848308	0.120696374886256	0.109782196165192	0.102469060881956	0.0877525414779261	0.0815060133893305	0.0464010531423429	0.0366051542022899	0.00916902452377381	0.00827582820858957	0.00727238064096795	0.00681382261886906	0.0282790210989451	0.014439598180091	0.00402027111644418	0.00484941323433828	0.0317745446477676	0.0576009648417579	0.102812538488076	0.0907090148092595	0.0729173571821409	0.0251162874956252	0.0188736237538123	0.0105274424878756	0.00341844288785561	0.00625929865506725	0.0201125195540223	0.0580062895105245	0.0437750417529124	0.115656404859757	0.108256426773661	0.0904279754412279	0.0438016328283586	0.0247385976151192	0.00463984330283486	0.0863715245787711	0.277891820013999	0.255089665261737	0.115937659622019	0.228777171871406	0.249209877131143	0.272494116829159	0.118284646182691	0.0826789087895605	0.0571174303734813	0.103628093855307	0.184195093550322	0.177936889115544	0.145968265896705	0.137359186885656	0.082422916119194	0.0695441640017999	0.0635152719564022	0.0506147080495975	0.0144547054447278	0.0122544364381781	0.0104525171141443	0.0154571018499075	0.0212283054497275	0.00189244214789261	0.0144465346932653	0.132971393060347	0.0966444800859957	0.0738530490475476	0.0643888547022649	0.0585131734763262	0.0454806443227839	0.0210126025498725	0.0529587814459277	0.0865531944752762	0.142008138983051	0.123569644737763	0.0764249595570222	0.0643760664516774	0.00739423550322484	0.036138098180091	0.042003704179791	0.0177204048097595	0.103081473481326	0.413339466971651	0.117994671436428
run18	1.73484893271836	0.483293977351132	0.309636794550272	0.302735292300385	0.294153742452877	0.226586612559372	0.132022511854407	0.121875949247538	0.110919234713264	0.10356716240688	0.0887898534523274	0.0825029701264937	0.0471286516724164	0.0372224436328184	0.00937611353432328	0.00845271275436228	0.00743139195540223	0.00695820708964552	0.0288064536773161	0.0147491617369132	0.00409327359632018	0.00488344773261337	0.0321935493225339	0.0582743500774961	0.10391346560672	0.0916826167941603	0.0737224564021799	0.0254448991100445	0.0191254717964102	0.0106676080695965	0.003469301519924	0.0063213982100895	0.0204073844257787	0.0587419263736813	0.0443012369231538	0.116497663876806	0.109015487870606	0.0911005726863657	0.0441377005549723	0.0250302686165692	0.00470815222238888	0.086980516499175	0.279009214879256	0.256159845912704	0.116089337788111	0.229695097025149	0.250277884345783	0.273590606639668	0.11873946520674	0.0829969827958602	0.0573585336233188	0.104104452577371	0.183589734888256	0.177300150247488	0.14534065159742	0.136726647917604	0.082031103919804	0.0692285473576321	0.0632310136893155	0.0503903586470676	0.014440908499575	0.012231199560022	0.0104356454477276	0.0154034197540123	0.0211506592220389	0.00188727507124644	0.0143871551672416	0.132461595070246	0.0962803870956452	0.0737167413379331	0.0642181331683416	0.0583798589720514	0.0453992842307885	0.0209821116694165	0.0527541928653567	0.086267685660717	0.141305682245888	0.122834784485776	0.0760297159842008	0.0640839816159192	0.00735425216239188	0.0359216490175491	0.0419285027048648	0.0176807896305185	0.103009382565872	0.426296465816709	0.122355548452577
run19	1.73564997769612	0.48312435699215	0.308329114574271	0.301507770781461	0.292946337068147	0.225184341307935	0.130707146382681	0.120597187450627	0.109718045027749	0.102397362741863	0.0877369737313134	0.0814706032048398	0.0463793059997	0.0365895029448528	0.00918396648667567	0.00828249774511274	0.00728075987700615	0.00682094813259337	0.0283025379381031	0.0144380125543723	0.0040249604019799	0.00482170433978301	0.0317619415579221	0.0575013817159142	0.102776005439728	0.09066410979951	0.0728858188740563	0.0250854494075296	0.0188523811959402	0.0105267212339383	0.00341697638618069	0.00624973520823959	0.0200502675516224	0.0579115313384331	0.0437456534073296	0.115735226983651	0.10824609380531	0.0904425403929803	0.0437017917554122	0.0247972635518224	0.00463039151042448	0.0863972728913554	0.277918055547223	0.255012751477426	0.115690628713564	0.228890063216839	0.249307230253487	0.272410513859307	0.11803525100245	0.0825943629268537	0.0570863545622719	0.103226106914654	0.181760147212639	0.175441559412029	0.14371287300135	0.135209727573621	0.0809317349932503	0.0682524442927854	0.0623716451327434	0.049727206119694	0.0141938657017149	0.0120353248337583	0.0102687973251337	0.0151091238438078	0.0208706763561822	0.00185239518524074	0.0141329566371681	0.130957207894605	0.0951997661766912	0.0728464388380581	0.063502017539123	0.0577263874056297	0.0448955654417279	0.0207837370081496	0.0521930444927754	0.0853116838958052	0.13968219880006	0.121327823123844	0.0749947463826809	0.0631061711264437	0.00721698836058197	0.0354553185890705	0.0412350630968452	0.0174179063446828	0.101867948587571	0.425236715464227	0.120848953332333
run20	1.73863720411979	0.483255076966152	0.309687332513374	0.302831829973501	0.294304462756862	0.226549935648218	0.131767607084646	0.121605919749013	0.110688103784811	0.103303382185891	0.0884964286735663	0.0821611805059747	0.0468156059647018	0.0369342477526124	0.00926374888255587	0.00835637069646518	0.00734276933653317	0.00687557890105495	0.0285745991550422	0.0146155128943553	0.00408134537773111	0.00495359961501925	0.0320951018099095	0.0580697059947003	0.103698952967352	0.0915420596620169	0.0735654481875906	0.025415804239788	0.0191335853457327	0.0106777229488526	0.00346500919954002	0.00632907706114694	0.0203347577521124	0.0585465784860757	0.0440840357032148	0.116763064826759	0.109293697825109	0.0912433882455877	0.0442289753312334	0.0250584783460827	0.00466454679766012	0.0869841450527474	0.279235423358832	0.256357235578221	0.116585176866157	0.229750888335583	0.250525571896405	0.273711580240988	0.118876450527474	0.0831235231688416	0.0574448698065097	0.104218272746363	0.182657856757162	0.176431843812809	0.144499976151192	0.135915654312284	0.0814951455527224	0.0687865552772361	0.0628566859457027	0.0501138486775661	0.0143288661116944	0.0121239369781511	0.0103362808459577	0.0152753852107395	0.0210555015249238	0.00187888766061697	0.0142733810159492	0.131807303639818	0.0958422738413079	0.0733824476226189	0.0639284692365382	0.058148594880256	0.0452165985250737	0.0209242579971001	0.0525113092295385	0.0858628414829258	0.140428192530373	0.122023075546223	0.075480488960552	0.0635371361181941	0.00725808233088346	0.0355802538823059	0.0415743433728314	0.0175424836108195	0.102578108989551	0.442896151822409	0.122847723543823
run21	1.74030983879306	0.483222190365482	0.309343388105595	0.302419871156442	0.293834403869807	0.22610143659817	0.131515966751662	0.121337188320584	0.110395981735913	0.103056846472676	0.0883076970151492	0.082034995460227	0.0468145020498975	0.0369161231838408	0.0092706420878956	0.00835811091445428	0.0073472613519324	0.00688440713964302	0.0285691548622569	0.0146249516824159	0.00407030549472526	0.00488110995450227	0.0320231387730613	0.0579431599120044	0.103402090565472	0.0912508002349882	0.0733423458577071	0.0253284266886656	0.019036203059847	0.0106282677766112	0.00345243414329284	0.0063051580320984	0.0202526246937653	0.0584025908754562	0.0442019019749013	0.116195698185091	0.108734270541473	0.0908902252737363	0.0439952977701115	0.0248987695965202	0.00464697324633768	0.0866057059097045	0.278825921098945	0.256019696360182	0.116165204559772	0.22942474040298	0.250008782730863	0.273236646987651	0.118377584270786	0.0828306984500775	0.0572405481425929	0.104277904449778	0.182803785430728	0.176571350692465	0.144718635188241	0.136206913274336	0.0816207149942503	0.0688841146242688	0.0629423367981601	0.050178804079796	0.0143381409829509	0.0121540022698865	0.0103705273086346	0.0152792061696915	0.0210730293085346	0.00187178570071496	0.0143093634168292	0.13187513340833	0.0958520640967952	0.0733454668616569	0.0639331913554322	0.0581103177891105	0.0451921279286036	0.0208380662016899	0.0525567834858257	0.0858936709164542	0.140779585135743	0.122389199455027	0.0757633642767862	0.0638195526223689	0.00732649328033598	0.0356971651567422	0.0417450710364482	0.0176693537373131	0.102387757562122	0.429897141942903	0.121619620733963
run22	1.7345493760912	0.483204530178491	0.308033649307535	0.301137688880556	0.292554995385231	0.224825582750862	0.130655573361332	0.120533884525774	0.109628049017549	0.102322014074296	0.087603500899955	0.0813372727313634	0.046331984160792	0.0365421460526974	0.00915082803859807	0.00825353113344333	0.00725967482625869	0.00679854557272136	0.0282464480075996	0.0144166683165842	0.00402185725213739	0.00485922218889056	0.0316820483925804	0.0574629266586671	0.102620070271486	0.0905068390930453	0.0727294002949852	0.0250828441927904	0.0188555717214139	0.0105206285285736	0.00342867072646368	0.00626825446227689	0.0201094584370781	0.0579290859157042	0.0437444062546873	0.115336946362682	0.107824370856457	0.0900701161541923	0.043616190880456	0.0245910421628919	0.00463319900504975	0.085917098980051	0.277441569881506	0.254667986185691	0.115522872786361	0.228560147262637	0.248716889955502	0.271996400104995	0.117762500979951	0.0822233005149743	0.0568731974351282	0.103659493325334	0.183726791935403	0.177408208064597	0.14551013840308	0.136893614859257	0.0820247341182941	0.069220710159492	0.0632468353432328	0.0504089450727464	0.0143926651017449	0.012198280280986	0.0103958391230438	0.0153532382930853	0.021183486940653	0.00188614918754062	0.0143717044347783	0.132567470621469	0.0962026812259387	0.0735837223988801	0.0641547349732513	0.0583350339033048	0.0453679845907705	0.0209684085445728	0.0527320304684766	0.086181517279136	0.141429630678466	0.122918373361332	0.0759144999700015	0.0639413580270986	0.00732919742012899	0.0359029695265237	0.0419651762461877	0.0177146023348833	0.102982975661217	0.412495875536223	0.119436614094295
run23	1.7369156760212	0.483108474646268	0.309362230763462	0.302495116744163	0.293949903274836	0.226244115554222	0.131446469521524	0.121313507574621	0.110379016679166	0.103008056532173	0.0882353654467277	0.0819564922503875	0.0466998545572721	0.0368220764911754	0.00924735035748213	0.00833618805559722	0.00732953585820709	0.00686592863856807	0.0284570817659117	0.014517806019699	0.00404113943302835	0.00486181808909555	0.0319588875856207	0.0578678803609819	0.103335707879606	0.0911825144242788	0.0732893522973851	0.0253010767861607	0.0189888327783611	0.0106161981550922	0.00343751417929104	0.0063188017299135	0.0202618635818209	0.058311392360382	0.0440788121893905	0.116404103174841	0.108930961096945	0.0909865920103995	0.0441986461826909	0.0250146465826709	0.00467343528823559	0.0868005240237988	0.278914867721614	0.256077706289686	0.116077703719814	0.229501821868907	0.25014320118994	0.273189419919004	0.118466230303485	0.0828635461076946	0.057238602219889	0.104210683040848	0.180676964016799	0.17444583539823	0.142726101964902	0.134289187965602	0.0803994381180941	0.0677674163041848	0.0619538935053247	0.04937111699915	0.0140487497775111	0.0118809188140593	0.0101316700864957	0.0150710879856007	0.0207603843907805	0.00184034652767362	0.0140646942852857	0.130064647667617	0.0945681123243838	0.0724207961301935	0.0630996452127394	0.0574047332933353	0.0446342655317234	0.0206087141542923	0.0518452408379581	0.0847357791860407	0.138672236913154	0.120586045912704	0.0745689676966152	0.0627572269986501	0.00717824493275336	0.0352165320583971	0.0409864669066547	0.017280704059797	0.101434862121894	0.433958022518874	0.121821644117794
run24	1.74146885214739	0.483137290435478	0.309370140472976	0.302481657752112	0.293957622848858	0.22638536380181	0.131663675611219	0.121500925923704	0.110554783050847	0.103204350317484	0.0884223527473626	0.082089686520674	0.0468270659567022	0.0369572358032098	0.0092682021098945	0.00836554184290786	0.0073531818659067	0.00688978793560322	0.0285810525973701	0.0146398854557272	0.00407493341832908	0.00489974905754712	0.031968196060197	0.0579471773011349	0.103559908189591	0.0914023507824609	0.0734807020898955	0.0253459946302685	0.0190126608319584	0.0106273085245738	0.00343647974101295	0.00631715603719814	0.0203371717714114	0.0585360193540323	0.0441433452977351	0.116572634268287	0.109051627388631	0.0911156263936803	0.0441797423428829	0.024936715939203	0.00469101181440928	0.0869556505724714	0.278892190640468	0.256159487520624	0.11628552779361	0.229623785210739	0.250263578611069	0.273371098220089	0.118594881880906	0.0828114732213389	0.0571412116644168	0.104477423698815	0.183574804859757	0.177280587915604	0.145252065521724	0.136687380415979	0.0820669967151642	0.0692215875906205	0.0633282940952952	0.0504850391030448	0.0144078478776061	0.0121872127143643	0.0104000359882006	0.0153736897955102	0.0211321978551072	0.00189531104444778	0.0144288030298485	0.132504061646918	0.0963372899105045	0.0736845941302935	0.0642580791010449	0.0583683580170991	0.0453800474076296	0.0209948456027199	0.0528608762111894	0.0862916340782961	0.141222743717814	0.12278820779961	0.0760589655117244	0.0641827673216339	0.00734974274786261	0.0358595995750213	0.0417771527823609	0.0176298633368332	0.10307423039348	0.43354456139693	0.122236646972651
run25	1.73321579620019	0.483134989450527	0.309262912939353	0.302360150752462	0.29377287920104	0.226078847667617	0.13151593279836	0.121399447417629	0.110464422083896	0.103124199940003	0.0883815373831308	0.0821062894305285	0.0469028289535523	0.0370364721763912	0.00931100529473526	0.00840639058047098	0.00738905674216289	0.00692132333383331	0.0286609643817809	0.01461988240088	0.004077099560022	0.00491668232088396	0.0320328719864007	0.0579462969251537	0.103470060126994	0.0912999993550322	0.0733613930053497	0.0253018713964302	0.0189997378481076	0.0105976554222289	0.00346864195790211	0.00629178339083046	0.0202756482175891	0.0584065043247838	0.044143881680916	0.116462734053297	0.108969759362032	0.0909900848057597	0.0441581174241288	0.0249653595120244	0.00468766597170142	0.087193679821009	0.278569149827509	0.25573803759312	0.11606254080296	0.229371068581571	0.249706820823959	0.273193072341383	0.118320272881356	0.0827163327433628	0.0571078819059047	0.10409402440378	0.18106924339783	0.174812991860407	0.143262711634418	0.134781403249838	0.0807975516224189	0.0681903680965952	0.0622959707414629	0.0496277962551872	0.0142010093645318	0.0120278846107695	0.010264991260437	0.0150942619619019	0.0207482298885056	0.00183825654717264	0.0141488308984551	0.130723150252487	0.0951104863556822	0.0728870497625119	0.0635212476576171	0.0577790094345283	0.0449163764311784	0.0207328070896455	0.0522635427828609	0.0852358488025599	0.139291864331783	0.121095937368132	0.0749077307334633	0.0630876339033048	0.00721350601469926	0.0353828379481026	0.0412349900654967	0.0173813765661717	0.101301432733363	0.431997305869707	0.121602481525924
run26	1.73715990434978	0.483151273366332	0.308514837368132	0.301592429413529	0.293029924358782	0.22520400479476	0.130737150382481	0.120630718089096	0.109751736718164	0.102427553267337	0.0877593884455777	0.0815153410829458	0.0464686761161942	0.0366655593420329	0.00919360810459477	0.00829155288735563	0.00728769958502075	0.0068287211539423	0.0283654265536723	0.0145249709264537	0.00404814693265337	0.00488337092145393	0.0317593803709815	0.0575182971701415	0.102770148162592	0.0906837287885606	0.0728549562371881	0.0250999123043848	0.018878614619269	0.0105516325383731	0.00342338959552022	0.00629386819159042	0.0201156372881356	0.0579701924753762	0.0439395206239688	0.115592486900655	0.108195894720264	0.0903640464426779	0.0438502055047248	0.0247799891255437	0.00462855025248738	0.0858627222338883	0.27798523899805	0.255141542077896	0.115781883580821	0.228701067031648	0.249423684770761	0.272381614739263	0.117957838228089	0.0823996517674116	0.0570072945502725	0.103667644507775	0.182683392815359	0.176405072136393	0.144596609224539	0.136068104164792	0.0815423893255337	0.0688233884955752	0.0629233137093145	0.0501393230538473	0.0143620488275586	0.0121731486675666	0.0103723713214339	0.0152748202239888	0.0210298567671616	0.0018828602519874	0.014304999640018	0.131864741612919	0.0958239209439528	0.073320002639868	0.063900615739213	0.0580981756062197	0.0452006149892505	0.0208814561571921	0.0525357866556672	0.0858352266936653	0.140599482020899	0.122248592810359	0.0755239653167342	0.0634958839258037	0.0072482594020299	0.0357072029848508	0.0416966728763562	0.0176565795060247	0.102364327688616	0.419102797230138	0.12113007219139
run27	1.73664055023749	0.483127109754512	0.30947482840358	0.302587114134293	0.293984308924554	0.226343848322584	0.131822704159792	0.121656376476176	0.110683704124794	0.103361062346883	0.0885904409879506	0.0823187736513174	0.0470224424828759	0.0371055164491775	0.00932574487275636	0.00840673116344183	0.0073903804459777	0.00692480724463777	0.0286974380330983	0.0146776259137043	0.00408033472326384	0.00490723959302035	0.0321222018049098	0.0580898161441928	0.103656355857207	0.0914808734413279	0.0735444997250137	0.0254024748462577	0.0190647501974901	0.0106376859057047	0.00345319107544623	0.00630515931703415	0.0203563908954552	0.0585645117244138	0.0443179510924454	0.116902553522324	0.109371297895105	0.0914309581220939	0.0443218653467327	0.0250996007099645	0.00472801499925004	0.0873502579671016	0.278968056092195	0.256108901854907	0.116368859452027	0.229564262186891	0.250345615564222	0.2733424820009	0.118682798445078	0.082998417119144	0.0574016293385331	0.104056708449578	0.182251506339683	0.175988051087446	0.144216989080546	0.135692592665367	0.0813439111094445	0.0686237046947653	0.0627312633418329	0.0500235747162642	0.0142623986350682	0.0120902310334483	0.0103218665816709	0.015248801179941	0.0209396610919454	0.00185737481125944	0.0142233617019149	0.131537842697865	0.0956041249737513	0.0730735513024349	0.0637390055497225	0.0579557779961002	0.045121105699715	0.0208127723763812	0.0523698909854507	0.08569380699965	0.140219205304735	0.121873903359832	0.075460119359032	0.0635979248087596	0.00727824471276436	0.0356303954852257	0.041494498520074	0.017571707779611	0.102193880325984	0.424486374136293	0.120703346357682
run28	1.73443287258137	0.482981881340933	0.307133226433678	0.300171240287986	0.291600736353182	0.223782926513674	0.129433537133143	0.11938146540173	0.108550097910104	0.101282438453077	0.0867135014299285	0.0804837074696265	0.0457748456927154	0.0360911254337283	0.00901113131343433	0.00812692315884206	0.00714066805659717	0.00669052098895055	0.0279225122643868	0.014263413119344	0.00396914316784161	0.00477447888105595	0.0313889217339133	0.0569209352582371	0.101621830373481	0.0896532867356632	0.0720793339933003	0.0248067191690415	0.0186291486725664	0.0104175678666067	0.00337445258237088	0.00621669130043498	0.0198791026348683	0.0572874847057647	0.0432332129543523	0.114542056232188	0.107143842017899	0.0894505338333083	0.0434406629568522	0.0244699842657867	0.00453113308334583	0.0852920661616919	0.276592376621169	0.253654221508925	0.115379259317034	0.227513992430378	0.247997565146743	0.270827773491325	0.116986990685466	0.0818980943652817	0.0565633440477976	0.103292246442678	0.180606401444928	0.174393761251937	0.142724857857107	0.134274686480676	0.0803684151242438	0.0678186758362082	0.0619838642167892	0.0493775927903605	0.0140902285185741	0.0119356375131243	0.0101901577771111	0.0150253275536223	0.0207151676166192	0.00184336571171441	0.0140200863656817	0.13008710980451	0.0944351277836108	0.0722880242287886	0.0630047087145643	0.0573077896555172	0.0445486233038348	0.0204865845507725	0.0517466347382631	0.0845545536273186	0.138737302449878	0.120541887630618	0.0744151657667117	0.0626672562871856	0.00712964755762212	0.0350656317384131	0.0408661132743363	0.0172281749562522	0.101041287030648	0.415719976836158	0.119981973031348
