Taxon	Len_aln	Num_gaps	Missing_taxon	perc_missdat
addax_nasomaculatus	3620	19	N	0.524861878453039
aepyceros_melampus	3620	18	N	0.497237569060773
alcelaphus_buselaphus	3620	19	N	0.524861878453039
alcelaphus_lichtensteini	3620	3241	N	89.5303867403315
alces_alces	3620	19	N	0.524861878453039
alces_alces_cameloides	3620	283	N	7.81767955801105
alces_alces_pfitzmayeri	3620	3241	N	89.5303867403315
ammotragus_lervia	3620	19	N	0.524861878453039
antidorcas_marsupialis	3620	19	N	0.524861878453039
antilocapra_americana	3620	19	N	0.524861878453039
antilocapra_americana_sonoriensis	3620	3241	N	89.5303867403315
antilope_cervicapra	3620	16	N	0.441988950276243
axis_axis	3620	19	N	0.524861878453039
axis_porcinus	3620	19	N	0.524861878453039
babyrousa_babyrussa	3620	2938	N	81.1602209944751
babyrousa_celebensis	3620	3241	N	89.5303867403315
balaena_mysticetus	3620	17	N	0.469613259668508
balaenoptera_acutorostrata	3620	17	N	0.469613259668508
balaenoptera_bonaerensis	3620	17	N	0.469613259668508
balaenoptera_borealis	3620	17	N	0.469613259668508
balaenoptera_brydei	3620	17	N	0.469613259668508
balaenoptera_edeni	3620	17	N	0.469613259668508
balaenoptera_musculus	3620	17	N	0.469613259668508
balaenoptera_omurai	3620	17	N	0.469613259668508
balaenoptera_physalus	3620	17	N	0.469613259668508
beatragus_hunteri	3620	19	N	0.524861878453039
berardius_bairdii	3620	17	N	0.469613259668508
bos_bison	3620	20	N	0.552486187845304
bos_bonasus	3620	20	N	0.552486187845304
blastocerus_dichotomus	3620	19	N	0.524861878453039
bos_frontalis	3620	3047	N	84.171270718232
bos_gaurus	3620	19	N	0.524861878453039
bos_grunniens	3620	20	N	0.552486187845304
bos_indicus	3620	19	N	0.524861878453039
bos_javanicus~	3620	20	N	0.552486187845304
bos_javanicus_lowi	3620	283	N	7.81767955801105
bos_mutus	3620	19	N	0.524861878453039
bos_primigenius	3620	19	N	0.524861878453039
