t_n73	t_n74	t_n75	t_n76	t_n77	t_n78	t_n79	t_n80	t_n81	t_n82	t_n83	t_n84	t_n85	t_n86	t_n87	t_n88	t_n89	t_n90	t_n91	t_n92	t_n93	t_n94	t_n95	t_n96	t_n97	t_n98	t_n99	t_n100	t_n101	t_n102	t_n103	t_n104	t_n105	t_n106	t_n107	t_n108	t_n109	t_n110	t_n111	t_n112	t_n113	t_n114	t_n115	t_n116	t_n117	t_n118	t_n119	t_n120	t_n121	t_n122	t_n123	t_n124	t_n125	t_n126	t_n127	t_n128	t_n129	t_n130	t_n131	t_n132	t_n133	t_n134	t_n135	t_n136	t_n137	t_n138	t_n139	t_n140	t_n141	t_n142	t_n143
run3	1.6552892	1.2273092	0.4494468	0.3610415	0.7739314	0.760934	0.5609855	0.6218224	0.5248425	0.7308423	0.6830267	0.5550248	0.666949	0.5591362	0.6603755	0.4825452	0.1179323	0.0575969	0.4042611	0.3333213	0.6490967	0.5586569	0.5334292	0.4819404	0.158533	0.0636316	0.6823072	0.6743685	0.6481088	0.4579216	0.5961748	0.5816227	0.3817482	0.2850925	0.3257645	0.0728586	0.2881393	0.5344039	0.4306802	0.3336179	0.1663124	0.1304977	0.0839976	0.122388	0.0845811	0.0408414	0.0208275	0.0097349	0.6321561	0.4871394	0.2957866	0.5960442	0.3663999	0.1214308	0.1162783	0.1056624	0.2725433	0.160292	0.1185195	0.0893682	0.0756013	0.0630234	0.0480663	0.0350616	0.1143423	0.0324155	0.2007466	0.1771506	0.0961793	0.07796	0.0308914
run4	1.6451423	1.2208486	0.4421412	0.3544735	0.7697213	0.756436	0.5653899	0.621179	0.526039	0.7255884	0.6790377	0.5537174	0.6638678	0.5522845	0.6574798	0.4712903	0.1150383	0.0562783	0.3933875	0.3242246	0.6462964	0.5564265	0.5311698	0.4799047	0.1586355	0.064049	0.6745033	0.6666141	0.6411381	0.4567241	0.5908908	0.5761385	0.3782698	0.2809841	0.3223005	0.0727398	0.2855401	0.5296871	0.4286012	0.3307959	0.161947	0.1265586	0.0814902	0.1185072	0.0826209	0.0399003	0.0203752	0.0094992	0.6273181	0.4846656	0.2889918	0.5934114	0.3652351	0.1499661	0.1438603	0.131095	0.2713958	0.1592111	0.1175592	0.088623	0.0748538	0.062398	0.0475765	0.0347034	0.1131366	0.0320993	0.198473	0.1750276	0.0954443	0.0774078	0.0307156
run7	1.6591454	1.2249238	0.4357718	0.350726	0.7733981	0.7603218	0.5712668	0.6199413	0.5213072	0.7303556	0.6830698	0.5546827	0.6674365	0.5580054	0.6610989	0.4835774	0.1202971	0.0584393	0.4044794	0.33431	0.6499296	0.5591753	0.5339551	0.4824268	0.1596545	0.0646251	0.6822346	0.6743536	0.6480965	0.4569614	0.5955967	0.5808142	0.385305	0.2898374	0.3300859	0.0737395	0.2930319	0.5330484	0.4302654	0.3340127	0.1684409	0.1323854	0.0849753	0.1241029	0.0852953	0.0407262	0.0207459	0.0096581	0.6328413	0.4857313	0.2968787	0.5973461	0.3722289	0.1376468	0.1318496	0.1200077	0.2766193	0.1601536	0.1179282	0.0887798	0.075128	0.0626436	0.0478437	0.0349967	0.1140724	0.0327208	0.2031682	0.1797984	0.0981575	0.0798631	0.0314311
run8	1.6442403	1.2313165	0.4299399	0.3442746	0.7679002	0.7549603	0.5656863	0.6195172	0.5233002	0.7247672	0.6779573	0.5540851	0.6625513	0.5561011	0.6562707	0.4796832	0.119137	0.0580226	0.4012338	0.3309432	0.6456254	0.5579573	0.5325254	0.480779	0.1588942	0.0641159	0.6762918	0.6685781	0.6431408	0.4567757	0.592731	0.5786277	0.3809365	0.2839893	0.3237581	0.0724504	0.2865239	0.5328712	0.4321635	0.3338483	0.1665699	0.1307284	0.0838731	0.1224306	0.0851885	0.0408788	0.0208253	0.0097101	0.6284851	0.4870682	0.2936571	0.5938381	0.3695479	0.1379418	0.1322713	0.1201326	0.2735871	0.1592295	0.1173348	0.0884421	0.0747536	0.0622545	0.0475662	0.0347265	0.1134808	0.0324692	0.2002524	0.1768746	0.0967313	0.0785853	0.0310676
run9	1.6375849	1.2261398	0.4406533	0.3545435	0.7746625	0.761636	0.5655201	0.6218697	0.5241643	0.731365	0.6842772	0.5553268	0.6685034	0.5583752	0.6621474	0.4733949	0.1170124	0.0571056	0.3947966	0.3261863	0.6509906	0.5607886	0.5352129	0.4829097	0.1586289	0.0639558	0.6826524	0.6748247	0.6487995	0.4571134	0.5968448	0.5821911	0.3819039	0.2843201	0.3256917	0.0721307	0.2880989	0.5341696	0.4314627	0.3346693	0.1677848	0.1315145	0.0849281	0.1232451	0.0848291	0.0404652	0.0205788	0.00958	0.6334358	0.4920299	0.299524	0.5978457	0.3664305	0.1422489	0.1363388	0.1240631	0.2707593	0.1576355	0.1167456	0.0879184	0.0743901	0.0620116	0.0475168	0.0347052	0.112413	0.0321413	0.1979042	0.1747194	0.0951635	0.0771676	0.0305243
run11	1.6560722	1.2322063	0.4373555	0.350529	0.7737564	0.7608109	0.5692307	0.6229157	0.5270022	0.7296305	0.6814912	0.5546875	0.6659414	0.5586595	0.6596522	0.4783149	0.1172861	0.0571348	0.4003469	0.3293692	0.6488054	0.5566036	0.531007	0.4791587	0.158542	0.0637694	0.6805189	0.6728047	0.6470299	0.4572212	0.5946488	0.579929	0.3863873	0.289209	0.3306759	0.0734227	0.2931454	0.5321014	0.429622	0.3325261	0.167159	0.1311343	0.0839606	0.1228881	0.0839243	0.0401562	0.0204073	0.0095061	0.6317065	0.4874075	0.2939893	0.5965751	0.3738465	0.1388198	0.133044	0.1210892	0.2779937	0.1623491	0.1197794	0.0900456	0.076122	0.0634558	0.048474	0.0353317	0.1153738	0.0328811	0.2036994	0.1801121	0.098318	0.079705	0.0314477
run13	1.6354472	1.2349263	0.4339557	0.348663	0.7757631	0.7623996	0.5680064	0.623285	0.5275661	0.7315317	0.682952	0.5549558	0.6670491	0.5580004	0.6607215	0.4740916	0.1167109	0.0566716	0.3949613	0.3258829	0.6495201	0.559859	0.5344767	0.482712	0.1592208	0.064193	0.6824882	0.6745681	0.6482016	0.4574257	0.5956451	0.5809116	0.3810215	0.284493	0.3242947	0.0718585	0.2866804	0.5344634	0.435633	0.3360915	0.1737696	0.1370647	0.0881711	0.1285181	0.0888483	0.042665	0.0216856	0.0100872	0.6323783	0.4889402	0.2973497	0.5964032	0.3716126	0.1449116	0.1389349	0.126441	0.2754531	0.15949	0.1171612	0.0881267	0.0745798	0.0620778	0.0473195	0.0345368	0.1134811	0.0322726	0.2011444	0.177682	0.0973991	0.0791327	0.0312623
run16	1.6408063	1.2216722	0.4336223	0.3471931	0.7686351	0.7555682	0.5672582	0.6201993	0.5239272	0.7258701	0.6796986	0.5539629	0.6638389	0.5571311	0.6574835	0.4758315	0.1184699	0.0576265	0.3973604	0.3293026	0.6464401	0.556954	0.5318889	0.4800857	0.1588592	0.0637571	0.6793261	0.6715933	0.6457214	0.4577006	0.5937982	0.5792139	0.3818869	0.2855852	0.3254643	0.0724187	0.2877747	0.5318066	0.4313652	0.3356583	0.1668023	0.130638	0.0842209	0.1224992	0.0845255	0.0406256	0.0207316	0.0096716	0.6298962	0.4869354	0.2933347	0.5944911	0.362395	0.1390621	0.1332265	0.1215397	0.2690738	0.1577064	0.1164328	0.0876737	0.0742554	0.0617477	0.0470665	0.0343249	0.1120579	0.0318464	0.1971261	0.1740379	0.0957961	0.0776783	0.0307735
