Taxon	Len_aln	Num_gaps	Missing_taxon	perc_missdat
acrobates_pygmaeus	171898	160430	N	93.3286018452803
aepyprymnus_rufescens	171898	160560	N	93.4042280887503
ailurops_ursinus	171898	168034	N	97.7521553479389
antechinomys_laniger	171898	171188	N	99.5869643625871
antechinus_agilis	171898	171154	N	99.567185191218
antechinus_bellus	171898	171154	N	99.567185191218
antechinus_flavipes	171898	168976	N	98.300154742929
antechinus_godmani	171898	171154	N	99.567185191218
antechinus_leo	171898	171152	N	99.5660217105493
antechinus_minimus	171898	169606	N	98.6666511535911
antechinus_stuartii	171898	170384	N	99.1192451337421
antechinus_swainsonii	171898	171152	N	99.5660217105493
bettongia_gaimardi	171898	168746	N	98.1663544660206
bettongia_lesueur	171898	171898	Y	100
bettongia_penicillata	171898	168334	N	97.9266774482542
bettongia_penicillata_ogilbyi	171898	171898	Y	100
bettongia_tropica	171898	171898	Y	100
burramys_parvus	171898	168822	N	98.2105667314338
caenolestes_caniventer	171898	171898	Y	100
caenolestes_fuliginosus	171898	161854	N	94.1570000814436
caenolestes_sangay	171898	171898	Y	100
caluromys_derbianus	171898	171898	Y	100
caluromys_lanatus	171898	166506	N	96.8632561169996
caluromys_philander	171898	157946	N	91.8835588546696
caluromysiops_irrupta	171898	171126	N	99.5508964618553
cercartetus_caudatus	171898	171898	Y	100
cercartetus_caudatus_macrurus	171898	171898	Y	100
cercartetus_concinnus	171898	167174	N	97.2518586603684
cercartetus_lepidus	171898	168800	N	98.1977684440773
cercartetus_nanus	171898	159624	N	92.8597191357666
chironectes_minimus	171898	166538	N	96.8818718076999
cryptonanus_agricolai	171898	171322	N	99.6649175673946
cryptonanus_chacoensis	171898	166728	N	96.9924024712329
cryptonanus_unduaviensis	171898	166498	N	96.8586021943245
dactylopsila_palpator	171898	168812	N	98.2047493280899
dactylopsila_trivirgata	171898	168766	N	98.1779892727082
dasycercus_cristicauda	171898	171152	N	99.5660217105493
dasykaluta_rosamondae	171898	171152	N	99.5660217105493
dasyuridae_sp_jmz_2005	171898	171898	Y	100
dasyuroides_byrnei	171898	171152	N	99.5660217105493
dasyurus_albopunctatus	171898	161344	N	93.8603125109076
dasyurus_geoffroii	171898	171152	N	99.5660217105493
dasyurus_hallucatus	171898	170228	N	99.0284936415782
dasyurus_maculatus	171898	170364	N	99.1076103270544
dasyurus_spartacus	171898	171152	N	99.5660217105493
